phase,enrollment_log,sponsor_type,mechanism_id,duration_months,disease_trial_rate,prior_approvals,disease_prevalence_log,phase_success_rate,success,disease,raw_probability
1.0,5.25227342804663,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7866769585635566
0.0,4.0943445622221,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5893080255761887
3.0,7.912789220690681,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.8085846954532173
0.0,5.049856007249537,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7836406972516001
0.0,2.995732273553991,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.5728288412461671
2.0,3.367295829986474,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6744022945926542
0.0,5.081404364984463,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.784113922617624
1.0,2.3978952727983707,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.5638612862348327
0.0,3.9318256327243257,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.586870241633722
0.0,4.77912349311153,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5995797095395301
0.0,3.044522437723423,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5735606937087085
1.0,4.709530201312334,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5985358101625422
0.0,4.867534450455582,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6009058738996909
0.0,3.9318256327243257,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.766870241633722
0.0,7.286191714702382,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8171857328633928
1.0,2.772588722239781,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5694816879764539
2.0,4.0943445622221,0.5,0,48,1.439285714285714,1,6.176091259055681,0.36,1,rheumatoid arthritis,0.5053080255761886
0.0,3.4339872044851463,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7594026652101343
2.0,4.762173934797756,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6953254661648235
3.0,7.653020413804189,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.8046881633499199
0.0,4.51085950651685,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5955557497406099
0.0,4.04305126783455,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5885386261603754
1.0,0.0,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7078928571428571
3.0,5.501258210544727,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,0,rheumatoid arthritis,0.7724117303010279
0.0,5.4680601411351315,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6099137592598841
2.0,4.51085950651685,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6915557497406098
4.0,4.634728988229636,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6454137919663017
4.0,3.713572066704308,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6315964381434217
2.0,4.820281565605037,0.5,0,48,1.439285714285714,1,6.176091259055681,0.36,1,rheumatoid arthritis,0.5161970806269327
1.0,3.6888794541139363,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7632260489545661
1.0,2.0794415416798357,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5590844802680547
0.0,4.465908118654584,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.594881478922676
1.0,4.553876891600541,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7762010105168652
0.0,4.127134385045092,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7697998729185335
0.0,3.1780538303479458,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5755636645980764
0.0,3.2188758248682006,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7561759945158801
0.0,3.4011973816621555,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7589108178677895
4.0,4.61512051684126,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.645119664895476
1.0,5.0369526024136295,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7834471461790615
1.0,3.295836866004329,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.757330410132922
1.0,4.174387269895637,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7705086661912917
0.0,3.6375861597263857,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.582456649538753
1.0,4.90527477843843,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7814719788194335
2.0,4.804021044733257,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6959531728138559
1.0,2.5649493574615367,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7463670975047801
0.0,2.70805020110221,0.7,0,24,1.439285714285714,2,6.176091259055681,0.64,1,rheumatoid arthritis,0.6285136101593902
0.0,0.0,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7078928571428571
2.0,5.236441962829949,0.5,0,48,1.439285714285714,1,6.176091259055681,0.36,1,rheumatoid arthritis,0.5224394865853064
0.0,3.828641396489095,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5853224780901936
0.0,6.894670039433482,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6313129077343593
0.0,6.90875477931522,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6315241788325855
0.0,4.762173934797756,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7793254661648235
3.0,4.127134385045092,0.5,0,60,1.439285714285714,1,6.176091259055681,0.58,1,rheumatoid arthritis,0.5717998729185335
0.0,5.666426688112432,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6128892574645437
1.0,3.5553480614894135,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7612230780651983
1.0,3.713572066704308,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5835964381434218
2.0,1.791759469228055,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,0,rheumatoid arthritis,0.650769249181278
0.0,4.553876891600541,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5962010105168652
0.0,5.14166355650266,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.785017810490397
1.0,0.6931471805599453,0.8,0,36,1.439285714285714,3,6.176091259055681,0.64,1,rheumatoid arthritis,0.6382900648512563
4.0,4.143134726391533,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,1,rheumatoid arthritis,0.8180398780387301
0.0,7.112327444710911,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8145777688135207
0.0,5.993961427306569,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7978022785524557
0.0,2.5649493574615367,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5663670975047802
4.0,5.303304908059076,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6554424307637432
0.0,1.6094379124341003,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7320344258293686
1.0,3.4965075614664802,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5803404705648544
1.0,3.5263605246161616,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7607882650120995
3.0,5.968707559985366,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7794234705426376
1.0,3.4657359027997265,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.759878895684853
1.0,3.6109179126442243,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7620566258325204
2.0,4.394449154672439,0.5,0,48,1.439285714285714,1,6.176091259055681,0.36,1,rheumatoid arthritis,0.5098095944629437
0.0,7.707062655370473,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8234987969734142
0.0,6.5722825426940075,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6264770952832672
0.0,2.995732273553991,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5728288412461671
1.0,4.948759890378168,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7821242554985296
4.0,5.6240175061873385,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6602531197356671
0.0,0.0,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.5278928571428572
3.0,5.3981627015177525,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7708652976656234
0.0,6.09807428216624,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7993639713753506
4.0,4.442651256490317,1.0,0,36,1.439285714285714,5,6.176091259055681,0.8,1,rheumatoid arthritis,0.8225326259902119
3.0,6.432940092739179,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7863869585339448
0.0,5.117993812416755,0.8,0,24,1.439285714285714,3,6.176091259055681,0.64,1,rheumatoid arthritis,0.7046627643291085
2.0,3.4011973816621555,0.7,0,48,1.439285714285714,2,6.176091259055681,0.36,1,rheumatoid arthritis,0.5549108178677895
0.0,4.02535169073515,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5882731325038844
0.0,1.791759469228055,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.554769249181278
1.0,2.9444389791664403,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5720594418303537
0.0,2.0794415416798357,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5590844802680547
2.0,5.493061443340548,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7062887787929654
0.0,5.497168225293202,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6103503805222552
1.0,4.174387269895637,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7705086661912917
0.0,5.0689042022202315,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7839264201761605
0.0,2.1972245773362196,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5608512258029005
1.0,3.6109179126442243,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7620566258325204
0.5,2.3978952727983707,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5638612862348327
0.0,5.342334251964811,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6080278709223293
0.0,4.624972813284271,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5972674493421212
0.0,4.143134726391533,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5900398780387301
2.0,3.091042453358316,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6702584939432319
2.0,4.663439094112067,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6938444435545381
0.0,5.332718793265369,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6078836390418377
4.0,4.110873864173311,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6375559651054568
0.0,0.0,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7078928571428571
3.0,5.82600010738045,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7772828587535638
0.0,4.1588830833596715,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5902761033932522
0.0,3.7612001156935624,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5843108588782606
0.0,6.398594934535208,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6238717811608853
0.0,5.707110264748875,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6134995111140903
3.0,6.47543271670409,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7870243478934185
0.0,3.295836866004329,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5773304101329221
0.0,2.70805020110221,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7485136101593902
2.0,2.70805020110221,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6645136101593903
0.0,7.729735331385051,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8238388871136328
0.0,3.5553480614894135,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5812230780651984
0.0,0.0,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7078928571428571
0.0,3.1780538303479458,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5755636645980764
0.0,5.003946305945459,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.782952051732039
1.0,3.044522437723423,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7535606937087085
0.0,7.2196420401307355,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6361874877448181
0.0,3.332204510175204,0.6,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5978759247954852
0.0,4.060443010546419,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5887995023010535
1.0,2.3978952727983707,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.5638612862348327
0.0,6.173786103901937,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8004996487013861
0.0,3.7612001156935624,0.6,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6043108588782606
0.0,4.736198448394496,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7789358338687745
0.0,4.663439094112067,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5978444435545381
4.0,5.707110264748875,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6614995111140902
0.0,5.700443573390687,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7933995107437174
0.0,3.6375861597263857,0.6,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.602456649538753
2.0,4.5217885770490405,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6917196857985928
0.0,5.030437921392435,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6033494259637437
2.0,0.0,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,0,rheumatoid arthritis,0.6238928571428571
0.0,0.0,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7078928571428571
3.0,5.955837369464831,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7792304176848296
0.0,6.4967749901858625,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6253444819956451
0.0,4.31748811353631,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5926551788459018
0.0,3.58351893845611,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5816456412196989
3.0,5.62040086571715,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7741988701286143
0.0,2.772588722239781,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5694816879764539
2.0,4.110873864173311,0.5,0,48,1.439285714285714,1,6.176091259055681,0.36,1,rheumatoid arthritis,0.5055559651054569
1.0,3.8918202981106265,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7662701616145164
0.0,4.394449154672439,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5938095944629438
0.0,3.4339872044851463,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5794026652101344
0.0,1.0986122886681098,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5443720414728788
1.0,4.9344739331306915,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7819099661398174
3.0,5.602118820879701,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7739246394560526
4.0,5.707110264748875,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6614995111140902
0.0,5.41610040220442,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7891343631759234
1.0,2.772588722239781,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7494816879764539
2.0,4.189654742026425,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6867376782732535
0.0,6.0867747269123065,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6191944780465417
3.0,4.110873864173311,0.5,0,60,1.439285714285714,1,6.176091259055681,0.58,1,rheumatoid arthritis,0.5715559651054568
1.0,3.8918202981106265,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7662701616145164
2.0,4.812184355372417,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6960756224734433
0.0,4.394449154672439,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5938095944629438
0.0,4.060443010546419,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5887995023010535
4.0,5.707110264748875,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6614995111140902
0.0,5.017279836814924,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.603152054695081
3.0,5.869296913133774,0.5,0,60,1.439285714285714,1,6.176091259055681,0.58,1,rheumatoid arthritis,0.5979323108398638
0.0,6.3818160174060985,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6236200974039486
0.0,6.045005314036012,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7985679368533973
4.0,2.1972245773362196,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,0,rheumatoid arthritis,0.6088512258029004
0.0,4.143134726391533,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5900398780387301
0.0,4.2626798770413155,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5918330552984769
4.0,5.342334251964811,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,0,rheumatoid arthritis,0.6560278709223293
0.0,4.110873864173311,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5895559651054568
1.0,3.2188758248682006,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7561759945158801
4.0,3.8501476017100584,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.633645071168508
0.0,4.007333185232471,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5880028549213442
0.0,3.8066624897703196,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.584992794489412
3.0,7.338238150065589,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7999664293938409
2.0,4.700480365792417,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6944000626297434
0.0,0.0,0.6,0,24,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.5478928571428572
0.0,3.9318256327243257,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.586870241633722
0.0,3.6109179126442243,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5820566258325205
3.0,3.713572066704308,0.5,0,60,1.439285714285714,1,6.176091259055681,0.58,1,rheumatoid arthritis,0.5655964381434218
0.0,5.521460917862246,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6107147709107908
0.0,10.555734610523901,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8662288763007157
0.0,4.07753744390572,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5890559188014429
0.0,6.280395838960195,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.62209879472726
0.0,3.9512437185814275,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.7671615129215785
3.0,6.22455842927536,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7832612335819875
1.0,2.0794415416798357,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.5590844802680547
0.0,5.720311776607412,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6136975337919683
0.0,12.4945956143295,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8953117913577996
2.0,4.663439094112067,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6938444435545381
0.0,3.4011973816621555,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5789108178677895
4.0,2.3978952727983707,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6118612862348327
2.0,5.214935757608986,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7021168935069919
1.0,3.4657359027997265,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.759878895684853
0.0,3.9318256327243257,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,0,rheumatoid arthritis,0.766870241633722
0.0,3.6109179126442243,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5820566258325205
0.0,5.713732805509369,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6135988492254977
0.0,4.110873864173311,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.5895559651054568
3.0,5.043425116919247,1.0,0,60,1.439285714285714,5,6.176091259055681,0.58,1,rheumatoid arthritis,0.7655442338966458
0.0,6.716594773520978,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6286417787456718
2.0,4.762173934797756,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6953254661648235
2.0,3.713572066704308,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6795964381434217
0.0,3.8066624897703196,0.6,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.604992794489412
0.0,6.90875477931522,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8115241788325854
0.0,3.970291913552122,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.587447235846139
0.0,5.8664680569332965,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.6158898779968566
1.0,5.968707559985366,1.0,0,36,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7974234705426376
4.0,3.258096538021482,0.5,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.6247643052131793
1.0,0.0,0.5,0,36,1.439285714285714,1,6.176091259055681,0.64,0,rheumatoid arthritis,0.5278928571428572
0.0,3.1780538303479458,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5755636645980764
2.0,4.634728988229636,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6934137919663017
0.0,3.1354942159291497,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5749252703817944
4.0,2.995732273553991,0.6,0,36,1.439285714285714,1,6.176091259055681,0.8,1,rheumatoid arthritis,0.640828841246167
2.0,4.110873864173311,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.6855559651054568
2.0,5.393627546352362,1.0,0,48,1.439285714285714,5,6.176091259055681,0.36,1,rheumatoid arthritis,0.7047972703381425
0.0,6.964135612418245,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8123548913291307
0.0,4.007333185232471,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5880028549213442
0.0,4.1588830833596715,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.7702761033932521
0.0,4.204692619390966,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5909632464337217
0.0,7.2078598714324755,1.0,0,24,1.439285714285714,5,6.176091259055681,0.64,1,rheumatoid arthritis,0.8160107552143443
0.0,3.713572066704308,0.5,0,24,1.439285714285714,1,6.176091259055681,0.64,1,rheumatoid arthritis,0.5835964381434218
