,IBB,IBB,IBB,IBB,IBB,IBB,IBB,IBB,XBI,XBI,XBI,XBI,XBI,XBI,XBI,XBI,XLV,XLV,XLV,XLV,XLV,XLV,XLV,XLV,BBH,BBH,BBH,BBH,BBH,BBH,BBH,BBH
2023-11-30 00:00:00-05:00,119.3442051536525,121.05224457807316,119.31441500169981,120.0889892578125,1881500,0.0,0.0,0.0,75.21899787646097,76.7806720290894,74.80121932441175,75.11952209472656,13445600,0.0,0.0,0.0,124.47181221972812,126.01596151492211,124.04022078678085,125.9392318725586,7743100,0.0,0.0,0.0,148.7009781335433,149.09410095214844,148.03265134590546,149.09410095214844,8100,0.0,0.0,0.0
2023-12-01 00:00:00-05:00,119.86058754310591,121.77716564075027,119.11580342603689,121.74737548828125,1645800,0.0,0.0,0.0,75.13941728308014,77.42721598172437,73.80651926827318,77.41727447509766,12766900,0.0,0.0,0.0,125.76660691437976,126.57224624407718,125.67069119836093,126.43797302246094,9370900,0.0,0.0,0.0,148.63219227018678,151.0106201171875,148.25873004407998,151.0106201171875,11100,0.0,0.0,0.0
2023-12-04 00:00:00-05:00,121.2806362409613,122.72055666741628,120.9926521556703,122.53187561035156,1604700,0.0,0.0,0.0,77.22827429617612,78.95904494731386,76.80055428359738,78.77005767822266,12907000,0.0,0.0,0.0,126.10227700342158,126.91751664901943,126.06391949954207,126.67774200439453,6943900,0.0,0.0,0.0,150.84352038515254,151.64944164505633,149.98847002127698,151.41355895996094,19000,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,121.7076486911248,122.37299490481395,121.240916114483,122.0452880859375,1548100,0.0,0.0,0.0,77.99418704383791,79.01872362967441,77.4868895033694,78.38211822509766,10916000,0.0,0.0,0.0,126.41880137508919,126.71611964011082,125.72824911808435,126.51471710205078,6581000,0.0,0.0,0.0,149.99829170128643,150.99095153808594,149.9196641401863,150.99095153808594,10300,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,122.38291294546683,123.94199392004195,121.92611297073589,122.99860382080078,1314800,0.0,0.0,0.0,78.90930913582737,80.22230877750023,78.17322794492243,79.11819458007812,11062900,0.0,0.0,0.0,126.79284969229586,127.03262437576643,126.36125818898591,126.6106185913086,6210400,0.0,0.0,0.0,151.02043560494894,152.80916388796484,150.833697021171,151.67892456054688,17700,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,123.1276982424383,124.00158305193607,122.41270433515292,123.87248229980469,1553800,0.0,0.0,0.0,79.54591592343195,80.37151620930862,79.13808653320295,80.0929946899414,10164700,0.0,0.0,0.0,126.6297840396462,126.93670260914996,125.88168831983438,126.4571533203125,6396700,0.0,0.0,0.0,152.1998260379109,152.57330322265625,150.89267088797675,152.57330322265625,14900,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,123.4355479665788,124.19025702610973,122.77020178131421,123.01846313476562,1282900,0.0,0.0,0.0,79.7846480376264,80.69976748585455,78.7999001007056,78.89936828613281,9324800,0.0,0.0,0.0,126.5434872271809,126.9654930047596,125.91047856081286,126.66817474365234,6007600,0.0,0.0,0.0,151.95412070464874,152.50449866388126,151.2661482556081,151.31529235839844,9800,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,123.09790313094582,123.96185533015027,122.70068346775982,123.90226745605469,1640200,0.0,0.0,0.0,78.77006245842381,78.82974185344945,77.09897109727903,78.44181060791016,9709000,0.0,0.0,0.0,127.34913467720929,127.7423686888386,126.72572632486897,127.50259399414062,9016800,0.0,0.0,0.0,151.73790020105525,153.04505536593396,151.73790020105525,153.0352325439453,32400,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,124.81588801943704,125.55073954863435,123.32631980881953,125.25282287597656,1687200,0.0,0.0,0.0,78.49154836734621,79.81448968483629,77.36753583663581,79.65534210205078,8504800,0.0,0.0,0.0,127.68480783602587,128.23148645596967,127.08057100400231,128.04925537109375,6779000,0.0,0.0,0.0,153.8018254298177,154.59790887752936,152.89763095854804,154.35220336914062,13200,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,125.92808550173599,130.70463147983887,125.68975672568631,130.4861602783203,3413000,0.0,0.0,0.0,79.67523203075652,83.58439173313765,79.55587324191009,83.50481414794922,15700900,0.0,0.0,0.0,127.50256294970119,130.44698787364428,127.3299176015178,130.40863037109375,9074300,0.0,0.0,0.0,154.69617841399875,160.06239318847656,154.69617841399875,160.06239318847656,7300,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,131.43951032483486,132.69074226973365,131.03235801046088,131.82679748535156,2889200,0.0,0.0,0.0,84.81780222199004,85.36488855835707,83.62416896492489,85.02669525146484,17650000,0.0,0.0,0.0,130.84980517530215,130.9265348137186,129.2864845259484,129.77561950683594,10098700,0.0,0.0,0.0,161.73320412470954,163.38435306882792,161.02557100532673,161.4383544921875,15900,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,132.0750420259337,132.958851851429,130.26769207229685,130.863525390625,2525800,0.0,0.0,0.0,85.40467596445563,86.32974437985006,84.2209842316028,85.26541900634766,10971400,0.0,0.0,0.0,129.1714044974656,129.42077952297285,128.19313437099512,128.6726837158203,8296600,0.0,0.0,0.0,161.73319774028684,161.73319774028684,159.37443076657334,159.6299591064453,13100,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,131.1912324369457,131.1912324369457,129.45340293347158,129.92013549804688,1181500,0.0,0.0,0.0,84.87146700463849,85.23956777590617,83.48861281742569,83.92635345458984,8192600,0.014,0.0,0.0,129.15243924357665,129.28731365052124,128.54549706222213,128.8826904296875,5944300,0.598,0.0,0.0,159.8994556182431,160.33380648074035,158.7346192713629,158.8530731201172,22400,0.713,0.0,0.0
2023-12-19 00:00:00-05:00,130.50605231180938,132.23395712901828,130.3571015313058,131.99562072753906,1401800,0.0,0.0,0.0,84.73216369511786,86.2642479086957,84.57299015600762,86.05532836914062,9867400,0.0,0.0,0.0,129.0464375914653,129.8171546220266,128.84413337481828,129.7497100830078,6358200,0.0,0.0,0.0,159.5243342089811,161.17288208007812,159.36638571451974,161.17288208007812,7600,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,130.99565957019982,131.01554327153332,128.07339248062866,128.10321044921875,1692300,0.124,0.0,0.0,85.6573878815929,85.85636430422166,82.15548633524537,82.23507690429688,12235300,0.0,0.0,0.0,129.6726865653391,129.7497450589833,127.8615032603193,127.87113189697266,7299000,0.0,0.0,0.0,159.98829660988852,159.98829660988852,156.3654227263572,156.44439697265625,76100,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,129.02759562714013,130.28994522111392,129.02759562714013,130.1209716796875,1268300,0.0,0.0,0.0,83.67762997037268,84.73217857141726,83.31947995677727,84.23474884033203,9554800,0.0,0.0,0.0,128.6418497735036,129.52816945689528,128.34320033347262,129.4318389892578,5606800,0.0,0.0,0.0,158.18180597484178,159.03076032470094,157.82642938506825,158.9813995361328,12300,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,130.9459515009537,133.45075145091525,130.9459515009537,132.96371459960938,1665200,0.0,0.0,0.0,85.756887525136,87.77645872500486,85.55791865735199,87.16959381103516,13208600,0.0,0.0,0.0,129.74973629858036,130.48192424064226,129.55706067706163,130.07730102539062,5355100,0.0,0.0,0.0,159.83035014152793,161.82439340034338,159.83035014152793,161.2913360595703,12600,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,133.589933054059,134.51433560882907,132.90410458888076,134.2161407470703,1292900,0.0,0.0,0.0,88.34351880540437,89.41796120163357,87.68690795032128,89.0001220703125,10117500,0.0,0.0,0.0,129.97132318207258,130.71312503683527,129.80754817387017,130.36631774902344,3688600,0.0,0.0,0.0,161.4986470412996,162.43644176080224,160.98532195985064,162.239013671875,14500,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,135.05105684771544,136.09473114615722,134.48450033341882,136.03509521484375,1842800,0.0,0.0,0.0,89.89550533411231,90.53221480907195,89.09961469532493,90.36309051513672,10041600,0.0,0.0,0.0,130.2218070363517,131.0021528764343,130.19290642747515,130.9154510498047,5444100,0.0,0.0,0.0,163.17681401283863,164.11460876464844,162.77207662577607,164.11460876464844,8800,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,135.84625550287524,137.019151248267,135.6772819534279,136.20408630371094,1747200,0.0,0.0,0.0,90.53221643230168,91.5469698042831,89.56720148227649,90.39293670654297,10621300,0.0,0.0,0.0,131.02142020747874,131.69579222438753,131.0021482355078,131.2526397705078,5800200,0.0,0.0,0.0,164.09485017193225,165.19059335022686,163.97639633518597,164.26266479492188,18800,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,136.23388736363515,136.23388736363515,134.78269580529624,135.03118896484375,1041100,0.0,0.0,0.0,90.2536506001332,90.27354444947409,88.8011567126393,88.83100128173828,9038400,0.0,0.0,0.0,131.25262256254322,131.61870178075154,130.84799940544636,131.3874969482422,5590000,0.0,0.0,0.0,163.98628491727698,164.09487263675925,162.8411958587718,163.1866912841797,15300,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,134.11671961093595,138.21189715768588,133.83840848803683,137.23780822753906,2308800,0.0,0.0,0.0,87.97543169160973,91.25847129423461,87.46805118789291,89.76618194580078,11785600,0.0,0.0,0.0,131.0599445428175,133.95976615723362,130.99251469375568,133.69964599609375,11785900,0.0,0.0,0.0,162.41670991455376,167.8164522599417,162.41670991455376,167.15505981445312,24500,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,136.92965972560097,137.02906305219008,134.58388378618906,135.1007537841797,2103300,0.0,0.0,0.0,89.10956516775896,89.30853403181456,87.15964145734661,87.7466049194336,11249900,0.0,0.0,0.0,134.142831827676,134.42220929879207,133.3143133509818,133.47808837890625,9585000,0.0,0.0,0.0,166.4936627946463,167.13530789289172,165.02279556617154,165.09190368652344,7400,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,135.52818527254894,136.31341704119143,134.99143151494832,135.69715881347656,1635300,0.0,0.0,0.0,88.1146997703414,89.6368334900123,87.66701606108825,88.99017333984375,9405400,0.0,0.0,0.0,133.89234595324913,134.87501086273633,133.66114105704716,134.14283752441406,11649200,0.0,0.0,0.0,165.20047751062035,166.26659218606878,164.99316822979586,165.9210968017578,9600,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,135.1206375003842,136.00527250659644,133.4308871158776,135.29954528808594,2250700,0.0,0.0,0.0,88.02516558434223,89.06976343029254,86.51297500233547,88.84095001220703,11413500,0.0,0.0,0.0,133.83453079405538,134.5859760288889,133.45880817663863,134.02720642089844,9437700,0.0,0.0,0.0,165.2695704221961,166.4146744063183,164.26266760424056,165.80264282226562,14500,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,134.28572915369563,138.5697494250415,133.71915738687414,138.54986572265625,1968300,0.0,0.0,0.0,87.99530613571703,93.01934887011947,87.07008664013989,92.93975830078125,21270500,0.0,0.0,0.0,134.0657337787633,135.2410740673543,133.51659287498603,135.21217346191406,7999400,0.0,0.0,0.0,164.90433208559622,168.4087371826172,164.43050165513975,168.4087371826172,28300,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,137.46641246925628,138.64924228010273,136.81038691867988,138.10255432128906,2056400,0.0,0.0,0.0,92.00460535140829,93.83514309763093,91.52706947533811,93.11884307861328,12928500,0.0,0.0,0.0,135.0676710988249,136.3778859285797,134.74974970261147,135.1929168701172,9201300,0.0,0.0,0.0,167.7868328517244,168.8529626711355,167.30312120150685,168.16195678710938,11100,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,138.11250226037163,138.11250226037163,135.99535074382942,137.12847900390625,1864400,0.0,0.0,0.0,93.25812320724344,93.79534822388426,91.06943544182558,92.0543441772461,13334500,0.0,0.0,0.0,135.27001156172653,135.97328431956967,134.7594144594309,135.80950927734375,9773300,0.0,0.0,0.0,167.12543912708844,167.4709345350094,165.417664227849,166.6713409423828,12500,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,136.69113461883327,136.69113461883327,134.63360377949328,136.05499267578125,1627800,0.0,0.0,0.0,91.02964024373583,91.20871524946168,88.83100175632019,90.00493621826172,16280100,0.0,0.0,0.0,135.6360768301464,135.8672964129494,134.8750029245923,135.71315002441406,7182300,0.0,0.0,0.0,165.101767554295,166.3455781383746,164.71677748807048,166.12840270996094,12600,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,136.5917274670636,138.09262079338228,136.02517091127146,136.30348205566406,1329500,0.0,0.0,0.0,90.6615495768165,92.15383892679915,89.72638674548047,89.9552001953125,10300800,0.0,0.0,0.0,135.3374478682187,135.9925627685165,134.92319592408333,135.37599182128906,8026400,0.0,0.0,0.0,166.54301777439468,167.974390294778,165.96058455809128,166.21725463867188,16500,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,135.35918040405318,135.39894780118235,134.03721020246212,135.11068725585938,2223200,0.0,0.0,0.0,89.12946245156883,89.17920846458686,87.78640359201664,88.60218811035156,10901000,0.0,0.0,0.0,135.03877923257667,135.22182623317505,134.35477851479288,134.56671142578125,7426900,0.0,0.0,0.0,166.03956320304525,166.03956320304525,164.04550474196867,165.04254150390625,15800,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,134.236009982882,134.40498351407746,133.08299806397505,134.20619201660156,1163100,0.0,0.0,0.0,87.55758926996937,88.02517446301378,86.67216489639944,87.8858871459961,9087000,0.0,0.0,0.0,134.34512387429317,134.9616946822058,133.9212286875643,134.2969512939453,8337200,0.0,0.0,0.0,163.84806976775528,164.01588439941406,162.7424604002161,164.01588439941406,26500,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,133.99745637089362,134.04715803892768,132.62576920061593,133.73902893066406,1613900,0.0,0.0,0.0,88.32362444466538,88.32362444466538,85.66735142389054,86.61246490478516,11942200,0.0,0.0,0.0,133.1408986706591,134.4029410444579,132.4857985408314,134.2777099609375,8929300,0.0,0.0,0.0,164.1244724422379,164.5193436905863,162.03170754578403,164.1343536376953,15600,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,133.73904183119103,134.66342924514868,132.6456656962529,134.365234375,1332900,0.0,0.0,0.0,86.8611741604638,87.11983973678628,85.55791073968051,86.6025161743164,13253000,0.0,0.0,0.0,134.35476684570312,134.7015888429753,133.61295027094172,134.35476684570312,8842000,0.0,0.0,0.0,163.71975967669087,165.378173828125,162.93003219671323,165.378173828125,7400,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,133.75889223406418,135.28960327508193,133.5899035551539,134.80255126953125,1823700,0.0,0.0,0.0,87.23923024774851,88.75141331797796,86.88108022766183,88.55244445800781,10794700,0.0,0.0,0.0,134.47036085265017,135.2988791997659,134.13316751246566,134.9424285888672,7831400,0.0,0.0,0.0,164.04549370482079,164.83522111711534,164.0356275724312,164.52920532226562,12300,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,135.02126161077896,135.59776765521943,134.20621180092954,135.5381317138672,1125300,0.0,0.0,0.0,89.43787057170552,89.88555431065363,87.2989211285826,88.77131652832031,9311300,0.0,0.0,0.0,134.76899616051907,134.9327711457063,133.88267669351467,134.8460693359375,6407400,0.0,0.0,0.0,165.09190427322747,165.44728088378906,164.2034552154241,165.44728088378906,7100,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,136.18418940735492,136.18418940735492,133.9079986773077,133.98751831054688,1959900,0.0,0.0,0.0,89.79601743830999,89.94524787609865,87.22927819690612,87.26907348632812,11295900,0.0,0.0,0.0,135.20256862690988,135.53011871531004,133.59370409836862,133.61297607421875,9104900,0.0,0.0,0.0,164.9931834805763,164.9931834805763,163.58155822753906,163.58155822753906,3600,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,134.67337035303345,135.69716104934736,134.09686435087667,134.87216186523438,2536200,0.0,0.0,0.0,88.18433891653247,89.06976319848965,87.60731862779012,88.04505920410156,10104700,0.0,0.0,0.0,133.14088046762262,133.43952988010736,132.18713101487555,133.41062927246094,10050200,0.0,0.0,0.0,164.48973402110255,165.41766264761156,163.7690996248061,164.94381713867188,11100,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,135.0610145195739,135.92576591000665,134.5043922376025,134.53421020507812,2099900,0.0,0.0,0.0,88.48280604292745,89.26874595594232,87.5078403967313,87.7863998413086,8264800,0.0,0.0,0.0,134.33549742779527,134.45109986234817,133.83452904438627,134.17172241210938,5759100,0.0,0.0,0.0,165.63483015253786,165.63483015253786,164.63780842723457,164.64767456054688,11900,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,134.53419986410591,136.71098715660682,133.81853836606066,136.6613006591797,1490400,0.0,0.0,0.0,87.71675901902974,90.472524044493,86.82138396400241,90.33324432373047,11009000,0.0,0.0,0.0,134.29697010535648,135.12548862268682,134.2102682687103,135.11585998535156,6229600,0.0,0.0,0.0,164.1442248603536,166.43443298339844,164.1442248603536,166.43443298339844,6400,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,136.05496970554694,136.2139937893466,134.93177585243595,135.75677490234375,2035900,0.0,0.0,0.0,89.91539933715944,89.93530077775952,87.73666218234176,88.31367492675781,10848600,0.0,0.0,0.0,135.33743202541862,135.6649967873278,134.6919605390537,135.4241485595703,5940300,0.0,0.0,0.0,165.7533011347443,165.98034270615182,164.4206350438063,165.832275390625,19900,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,135.5480490197475,135.86612755625114,133.4209480990426,133.57005310058594,1868900,0.0,0.0,0.0,88.12465789546658,89.72638232610419,86.9805679321289,86.9805679321289,15669600,0.0,0.0,0.0,136.45497392487997,136.56094773511666,135.21220351411287,135.24110412597656,10223100,0.0,0.0,0.0,165.3485635256119,165.3485635256119,163.37425231933594,163.37425231933594,4200,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,133.8185562293054,135.6673461515781,133.02337499568324,135.4287872314453,2173000,0.0,0.0,0.0,87.6272252022845,89.1792035689983,86.79153928854788,88.51264953613281,11745700,0.0,0.0,0.0,135.4048687286877,136.9944610595703,134.74975394309035,136.9944610595703,8503600,0.0,0.0,0.0,163.739490306882,165.26958445977343,162.94977789759494,165.09190368652344,3900,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,134.40498500570087,134.68329613861962,132.9736619410791,133.78872680664062,2165300,0.0,0.0,0.0,87.65706382980359,87.92567253268815,86.28416056695194,87.51778411865234,15486500,0.0,0.0,0.0,136.94629172249532,137.4279881614773,136.09851598602893,136.7921600341797,10629200,0.0,0.0,0.0,163.7394910861934,163.7394910861934,162.62401552450692,163.22618103027344,7800,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,133.23211594456953,134.45471348673544,132.0691695143418,134.03724670410156,2247000,0.0,0.0,0.0,86.73184778717547,88.31367068092818,85.94590790512227,87.95552825927734,11164600,0.0,0.0,0.0,137.2834632235632,138.06380897827464,136.58981928599604,137.2160186767578,9631700,0.0,0.0,0.0,162.3574664257276,163.6506377217609,161.893502135316,163.0879669189453,5100,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,133.8980690683312,135.3393264497297,133.62969219266589,135.31944274902344,2276000,0.0,0.0,0.0,87.45810304096507,89.41796989708452,86.84128741319341,89.29859161376953,9819300,0.0,0.0,0.0,138.28539437187345,138.81526334550819,137.59176508845115,138.70928955078125,10159000,0.0,0.0,0.0,163.8776826381104,164.32191467285156,163.36437261234374,164.32191467285156,4900,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,134.8522757333811,134.8522757333811,132.62577140312902,132.91403198242188,1844800,0.0,0.0,0.0,89.08967450604167,89.18915894163014,87.54763918880487,87.61727905273438,10885800,0.0,0.0,0.0,139.05610610736287,139.72084945737595,138.7960006488239,139.0850067138672,7884600,0.0,0.0,0.0,163.57168234095465,163.57168234095465,160.54112243652344,160.54112243652344,3800,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,132.9239715981441,133.73903653314042,132.3474655831805,133.4408416748047,1252600,0.0,0.0,0.0,87.87593587689179,89.28863445554924,87.55758116071299,88.76136016845703,8545600,0.0,0.0,0.0,138.95012051009576,138.95012051009576,138.2179473738547,138.84414672851562,6672400,0.0,0.0,0.0,160.09686837737098,160.53121919824176,159.38613029016102,160.2943115234375,4900,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,133.53028490855874,134.07697291067151,133.112818206987,133.77877807617188,1675800,0.0,0.0,0.0,89.49755618623794,90.85056566019274,88.94043731702432,90.57200622558594,8492000,0.0,0.0,0.0,138.78637754065176,139.00795378954757,138.2854091212183,138.7382049560547,7447800,0.0,0.0,0.0,160.22521681043511,160.22521681043511,159.33678283001922,160.00804138183594,8700,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,134.11674269887976,134.96162564608045,133.28180918645023,134.94174194335938,1358200,0.0,0.0,0.0,90.71128584349486,92.74080005220328,90.24370068298491,92.62141418457031,9732500,0.0,0.0,0.0,138.55517009393674,138.95979333669723,137.90005529598506,138.92124938964844,6645500,0.0,0.0,0.0,159.84022534781846,160.62008666992188,159.4651014175511,160.62008666992188,14600,0.0,0.0,0.0
2024-02-13 00:00:00-05:00,132.3077094712909,132.9040991704941,130.47880330507053,131.50259399414062,2290200,0.0,0.0,0.0,89.68658058597622,89.94524616721712,87.43819611249036,88.26393127441406,17368600,0.0,0.0,0.0,138.21794966676245,139.1813423515798,136.94626426670476,137.63027954101562,11170000,0.0,0.0,0.0,157.8461600006561,158.80370205023905,156.12851905369936,157.25387573242188,9800,0.0,0.0,0.0
2024-02-14 00:00:00-05:00,132.55619524587996,134.08690647698143,132.4369233794308,133.98751831054688,1492200,0.0,0.0,0.0,89.62688802718147,90.96995441406416,88.93048941857053,90.67149353027344,9983900,0.0,0.0,0.0,138.1023608109376,138.8730632743134,137.83261200871462,138.8249053955078,9701100,0.0,0.0,0.0,158.0238668731414,160.1067657470703,158.0238668731414,160.1067657470703,3100,0.0,0.0,0.0
2024-02-15 00:00:00-05:00,134.28571938323998,135.94565199133837,133.9477571345648,135.69715881347656,1912700,0.0,0.0,0.0,91.60665742199161,93.19843097954913,91.18881828629058,92.79053497314453,10686000,0.0,0.0,0.0,138.9212512557312,140.10622038974762,138.7189469817378,139.8364715576172,9294800,0.0,0.0,0.0,160.41276721666202,161.3999227072261,160.41276721666202,161.36044311523438,5000,0.0,0.0,0.0
2024-02-16 00:00:00-05:00,135.11070251838973,136.07485725564106,134.59384763187012,134.9119110107422,2247600,0.0,0.0,0.0,92.06428539525366,93.70580484498635,91.6066510039043,92.67115020751953,11007300,0.0,0.0,0.0,140.01951204467542,141.2333964330043,139.51855835128424,140.2892608642578,8424100,0.0,0.0,0.0,160.9754553889587,160.9754553889587,159.68226902499237,159.78099060058594,4000,0.0,0.0,0.0
2024-02-20 00:00:00-05:00,134.37517694506695,135.23992837418305,133.35138623775333,134.05709838867188,2035500,0.0,0.0,0.0,92.27320628907246,93.35759935581656,91.16891178449062,91.90510559082031,8947500,0.0,0.0,0.0,140.39524188025746,140.8384090781806,139.4607496000314,139.8172149658203,9120400,0.0,0.0,0.0,159.0110055799763,160.01790838116946,158.6951085981129,159.15907287597656,5000,0.0,0.0,0.0
2024-02-21 00:00:00-05:00,134.02728119224557,134.6435546071075,133.27186736668438,134.4447479248047,1549400,0.0,0.0,0.0,91.48727136491507,92.41249092924885,90.84061122379146,91.9946517944336,6704900,0.0,0.0,0.0,139.36441439138486,140.16403222769364,138.95979115497713,140.12548828125,7213500,0.0,0.0,0.0,158.53717626702016,159.75137329101562,158.53717626702016,159.75137329101562,7500,0.0,0.0,0.0
2024-02-22 00:00:00-05:00,134.71311660659984,136.95948941167487,134.33540213341698,136.34323120117188,1342300,0.0,0.0,0.0,92.29310477188055,94.4917507627204,91.73598592723788,93.666015625,10809600,0.0,0.0,0.0,140.30852700939192,142.0329936558251,140.00987759298795,141.77288818359375,9130000,0.0,0.0,0.0,160.1956034400747,163.8085964130528,160.1956034400747,163.12745666503906,6900,0.0,0.0,0.0
2024-02-23 00:00:00-05:00,136.54203647751842,137.9833091476995,136.54203647751842,137.3571014404297,1259000,0.0,0.0,0.0,93.93462638729338,95.00907640281014,93.51678724465081,94.26293182373047,8854700,0.0,0.0,0.0,142.2545747592778,142.8422449155581,141.94628202801957,142.44725036621094,9194600,0.0,0.0,0.0,163.78884223997625,164.85497201021278,163.34462526807718,163.66050720214844,6000,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,137.03902513897464,138.55980231025436,136.84023361225712,138.32125854492188,2567300,0.0,0.0,0.0,94.16345553725428,97.02864823612063,93.97442979869224,96.8396224975586,12172200,0.0,0.0,0.0,142.36057463603785,142.68812469786917,141.58985736686301,141.71510314941406,7248300,0.0,0.0,0.0,163.87769601990206,164.10475265351437,163.27553050033734,164.03564453125,6400,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,138.80825536704924,140.3091635683699,137.95343839923765,140.04078674316406,2326000,0.0,0.0,0.0,99.32675975086751,102.68938941098563,98.37169562905243,102.361083984375,23103300,0.0,0.0,0.0,141.02144886302546,141.80179471271887,140.69388412471037,141.36827087402344,7374000,0.0,0.0,0.0,163.7296156077875,165.01292079993743,163.09783667573186,164.55882263183594,5400,0.0,0.0,0.0
2024-02-28 00:00:00-05:00,139.5637045290236,139.92153529252303,138.4802779720016,138.5796661376953,2958800,0.0,0.0,0.0,101.73433027262797,102.98784772444044,100.61013422768188,101.0080795288086,16741400,0.0,0.0,0.0,140.7709670940823,140.9251134875014,140.00026452740514,140.6649932861328,8038800,0.0,0.0,0.0,163.89743413408831,164.39101190719896,163.71975336591166,163.80859375,3700,0.0,0.0,0.0
2024-02-29 00:00:00-05:00,139.49411726791718,139.81219579418197,135.7170181860268,136.0152130126953,3291700,0.0,0.0,0.0,102.16212444320244,102.62970962244448,97.8643317085197,97.91407012939453,20721700,0.0,0.0,0.0,140.65536653754683,140.88658613077982,139.4222247740563,139.51856994628906,9435600,0.0,0.0,0.0,164.57857895729015,164.57857895729015,160.6497039794922,160.6497039794922,7600,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,136.41282879337575,139.59353863283746,136.2836074795345,138.9673309326172,2449100,0.0,0.0,0.0,98.9288269054389,102.29144914010018,98.60052146274622,101.0080795288086,16319200,0.0,0.0,0.0,139.836455145357,141.07924005486066,139.2198843585373,140.98289489746094,8741400,0.0,0.0,0.0,161.79477521143022,164.29227734093038,160.6595524481291,163.67037963867188,10000,0.0,0.0,0.0
2024-03-04 00:00:00-05:00,139.00709060786986,139.34503769178005,137.21793668302172,137.67515563964844,2096600,0.0,0.0,0.0,102.91819985946437,102.92815057851664,99.49588875243482,100.21218872070312,13935200,0.0,0.0,0.0,140.57827469867607,141.31044792984463,140.4337716596979,140.7709503173828,10657800,0.0,0.0,0.0,163.67038844032353,163.67038844032353,162.82143408951322,162.8806610107422,4000,0.0,0.0,0.0
2024-03-05 00:00:00-05:00,137.22785325009207,138.21189157353942,136.0251549104745,136.51219177246094,2903300,0.0,0.0,0.0,99.68490904217607,100.97822930081807,98.21252137774582,98.94871520996094,13539400,0.0,0.0,0.0,140.81913828857634,141.05035787642106,139.25844649619927,139.7208709716797,9743400,0.0,0.0,0.0,162.60426430590158,163.17681633562358,161.26173214791856,161.63685607910156,10200,0.0,0.0,0.0
2024-03-06 00:00:00-05:00,137.13840479444076,137.675143340536,136.68117071184068,137.03900146484375,1333500,0.0,0.0,0.0,100.10276114866728,100.42111587083234,98.81939154020262,99.60533142089844,9390300,0.0,0.0,0.0,139.98099276957123,141.19486254415253,139.98099276957123,140.6746368408203,8085300,0.0,0.0,0.0,162.0119641496391,162.80169160270444,161.90337643655766,161.94287109375,5000,0.0,0.0,0.0
