,CRSP,CRSP,CRSP,CRSP,CRSP,CRSP,CRSP,VRTX,VRTX,VRTX,VRTX,VRTX,VRTX,VRTX,BEAM,BEAM,BEAM,BEAM,BEAM,BEAM,BEAM,NTLA,NTLA,NTLA,NTLA,NTLA,NTLA,NTLA,EDIT,EDIT,EDIT,EDIT,EDIT,EDIT,EDIT,NVS,NVS,NVS,NVS,NVS,NVS,NVS,PFE,PFE,PFE,PFE,PFE,PFE,PFE,BMY,BMY,BMY,BMY,BMY,BMY,BMY,EMMS,EMMS,EMMS,EMMS,EMMS,EMMS,EMMS,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO,SGMO,GSK,GSK,GSK,GSK,GSK,GSK,GSK,AZN,AZN,AZN,AZN,AZN,AZN,AZN,LLY,LLY,LLY,LLY,LLY,LLY,LLY,BIIB,BIIB,BIIB,BIIB,BIIB,BIIB,BIIB,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,IMVT,IMVT,IMVT,IMVT,IMVT,IMVT,IMVT,CABA,CABA,CABA,CABA,CABA,CABA,CABA,INSM,INSM,INSM,INSM,INSM,INSM,INSM,LIFE,LIFE,LIFE,LIFE,LIFE,LIFE,LIFE
2025-12-08 00:00:00-05:00,58.119998931884766,58.7599983215332,56.67900085449219,57.36000061035156,1309500,0.0,0.0,455.6499938964844,457.1700134277344,439.79998779296875,442.0400085449219,1504400,0.0,0.0,27.549999237060547,28.139999389648438,26.770000457763672,27.100000381469727,1531900,0.0,0.0,9.890000343322754,9.949999809265137,9.350000381469727,9.4399995803833,3465100,0.0,0.0,2.450000047683716,2.507999897003174,2.365000009536743,2.4200000762939453,1091700,0.0,0.0,128.90650646157138,128.92591985343842,126.14068303964876,126.3250732421875,2245500,0.0,0.0,25.195100736298226,25.340233430860575,24.924185019776125,24.933860778808594,45209300,0.0,0.0,51.063804118504976,51.26923231693118,50.53555698112412,50.54533767700195,15278700,0.0,0.0,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0,0.0,0.0,0.5099999904632568,0.5099999904632568,0.49000000953674316,0.5,3970700,0.0,0.0,47.56925851922817,47.75603833672228,47.33333124975692,47.64790344238281,4354000,0.0,0.0,178.8751777347636,180.85454226168932,177.48961350510388,180.6763916015625,3527750,0.0,0.0,1007.321800526072,1010.7701211594998,985.5357427698102,994.21630859375,3088600,0.0,0.0,181.3000030517578,182.1199951171875,179.2100067138672,180.44000244140625,1474200,0.0,0.0,201.58834201037314,202.18516011668032,199.927174755095,200.5538330078125,7785700,0.0,0.0,23.229999542236328,23.489999771118164,22.959999084472656,23.170000076293945,1241200,0.0,0.0,2.5799999237060547,2.680000066757202,2.4800000190734863,2.4800000190734863,2502600,0.0,0.0,206.69000244140625,206.69000244140625,195.5399932861328,196.5500030517578,3501500,0.0,0.0,,,,,,,
2025-12-09 00:00:00-05:00,57.0,58.0,55.650001525878906,57.040000915527344,2169200,0.0,0.0,442.54998779296875,448.2799987792969,436.489990234375,437.010009765625,989500,0.0,0.0,26.65999984741211,27.1299991607666,26.1200008392334,26.479999542236328,1117100,0.0,0.0,9.359999656677246,9.600000381469727,9.220000267028809,9.300000190734863,3141800,0.0,0.0,2.4100000858306885,2.4860000610351562,2.359999895095825,2.440000057220459,1192100,0.0,0.0,128.63477900239263,129.22676158932066,126.94616929343087,127.1402587890625,2127900,0.0,0.0,25.15639784446261,25.28217902168149,24.314625258432926,24.508136749267578,43483800,0.0,0.0,50.66272848690886,50.877937381507614,49.32254551820002,49.547542572021484,12715400,0.0,0.0,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0,0.0,0.0,0.5,0.5099999904632568,0.49000000953674316,0.5,3092000,0.0,0.0,47.19570472548476,47.470958218726196,46.3994454682415,46.468257904052734,3782600,0.0,0.0,180.47845114214215,181.0128728990089,177.70733789206994,177.78651428222656,2363900,0.0,0.0,999.4485767002333,1008.5775722296804,975.8685571035728,978.8982543945312,2569700,0.0,0.0,179.91000366210938,181.99000549316406,175.38999938964844,175.83999633789062,1506600,0.0,0.0,201.84695743157303,204.45309801733026,198.85287977253054,198.90261840820312,7509400,0.0,0.0,23.329999923706055,23.510000228881836,22.700000762939453,22.760000228881836,1052600,0.0,0.0,2.5,2.5450000762939453,2.450000047683716,2.5,1762100,0.0,0.0,194.5,198.39999389648438,193.2899932861328,194.1699981689453,2347400,0.0,0.0,,,,,,,
2025-12-10 00:00:00-05:00,56.34000015258789,58.470001220703125,54.40999984741211,57.59000015258789,1570900,0.0,0.0,438.80999755859375,446.2799987792969,433.80999755859375,444.6400146484375,999600,0.0,0.0,26.31999969482422,28.280000686645508,25.863000869750977,27.399999618530273,1640900,0.0,0.0,9.270000457763672,9.699999809265137,9.151000022888184,9.369999885559082,2754000,0.0,0.0,2.430000066757202,2.6649999618530273,2.359999895095825,2.5999999046325684,2473400,0.0,0.0,127.17908490860427,127.74195480865087,126.60651571665451,127.31494903564453,2068200,0.0,0.0,24.662945280386943,24.953212517540884,24.4017053205871,24.94353675842285,43635400,0.0,0.0,49.68449576665319,50.48664718684928,49.23450911272189,50.09535217285156,12132400,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,100,0.0,0.0,0.5,0.5,0.47999998927116394,0.47999998927116394,3360100,0.0,0.0,47.22520097775883,47.618414382030245,47.0089311679117,47.588924407958984,2988000,0.0,0.0,180.47845891113562,181.42856053256136,177.54899275464646,181.13165283203125,3059950,0.0,0.0,981.6688677586786,999.6079942760961,973.8155119503097,990.2796630859375,2966300,0.0,0.0,173.3000030517578,178.1699981689453,169.24000549316406,177.5500030517578,2147900,0.0,0.0,199.52928142896002,205.70644978186098,199.1214458560129,205.44781494140625,11599800,0.0,0.0,22.65999984741211,23.649999618530273,22.329999923706055,23.559999465942383,1064800,0.0,0.0,2.490000009536743,2.5299999713897705,2.4149999618530273,2.4200000762939453,1841100,0.0,0.0,194.8699951171875,197.50999450683594,189.58999633789062,189.85000610351562,2484400,0.0,0.0,,,,,,,
2025-12-11 00:00:00-05:00,56.849998474121094,59.244998931884766,56.61000061035156,58.09000015258789,1348900,0.0,0.0,445.6499938964844,448.3299865722656,442.07000732421875,445.92999267578125,1178400,0.0,0.0,27.25,28.084999084472656,27.0,27.510000228881836,1396200,0.0,0.0,9.329999923706055,9.670000076293945,9.25,9.550000190734863,3067800,0.0,0.0,2.609999895095825,2.700000047683716,2.450000047683716,2.559999942779541,2132500,0.0,0.0,128.54743056198095,129.88665833926473,128.2951009107805,128.45037841796875,2062400,0.0,0.0,24.962886810302734,25.195101341737423,24.779052920655314,24.962886810302734,35570200,0.0,0.0,49.99753009782623,50.359475558834994,49.34211151158601,50.0855712890625,9684200,0.0,0.0,1.9550000429153442,1.9550000429153442,1.9550000429153442,1.9550000429153442,500,0.0,0.0,0.47999998927116394,0.47999998927116394,0.46000000834465027,0.46000000834465027,4191800,0.0,0.0,47.63807453376458,48.13942658157985,47.62824579262943,48.05095291137695,3871100,0.0,0.0,179.37002131972199,181.15143733723707,178.53867673001474,178.71682739257812,3313950,0.0,0.0,1004.7406098077453,1028.0714747065383,983.6621116550675,1005.9664306640625,4517000,0.0,0.0,177.47000122070312,180.7899932861328,172.0,172.5,2721400,0.0,0.0,206.800616929999,210.1229665164575,206.73099498321687,208.8994598388672,9009000,0.0,0.0,23.459999084472656,27.059999465942383,22.780000686645508,24.809999465942383,6656900,0.0,0.0,2.430000066757202,2.509999990463257,2.3550000190734863,2.359999895095825,1468500,0.0,0.0,190.24000549316406,195.36000061035156,189.77000427246094,195.24000549316406,2282800,0.0,0.0,,,,,,,
2025-12-12 00:00:00-05:00,57.95000076293945,58.5,55.52000045776367,56.68000030517578,1402500,0.0,0.0,444.80999755859375,456.0,444.80999755859375,452.0400085449219,1621600,0.0,0.0,27.4950008392334,27.90999984741211,26.829999923706055,27.360000610351562,1562800,0.0,0.0,9.609999656677246,9.680000305175781,9.020000457763672,9.020000457763672,3405600,0.0,0.0,2.569999933242798,2.5999999046325684,2.4649999141693115,2.5299999713897705,2268200,0.0,0.0,128.4600857632823,129.08118102289836,127.87781728693672,128.65419006347656,1226100,0.0,0.0,25.00159094868283,25.195102451581793,24.88548367785096,25.011266708374023,51599700,0.0,0.0,51.13228156762499,51.836611103182854,50.877938687933174,51.26923370361328,19046700,0.0,0.0,1.9550000429153442,1.9550000429153442,1.9550000429153442,1.9550000429153442,0,0.0,0.0,0.46000000834465027,0.4699999988079071,0.44999998807907104,0.44999998807907104,4438600,0.0,0.0,48.07061325597148,48.15908692454062,47.7363798135988,47.982139587402344,2972500,0.0,0.0,176.9551928344728,178.06363214405275,176.7176636532687,177.8063201904297,2688650,0.0,0.0,1005.3485653679636,1025.4204701196209,1000.1063440065902,1024.03515625,3275200,0.0,0.0,173.49000549316406,175.0800018310547,171.27000427246094,174.10000610351562,1781500,0.0,0.0,209.16803774867068,211.14752008902906,207.8550258037756,210.46116638183594,6922700,0.0,0.0,24.899999618530273,26.5,24.46500015258789,26.420000076293945,3722800,0.0,0.0,2.369999885559082,2.4149999618530273,2.3499999046325684,2.359999895095825,1283000,0.0,0.0,195.0,198.1300048828125,191.74000549316406,197.00999450683594,1897800,0.0,0.0,,,,,,,
2025-12-15 00:00:00-05:00,57.119998931884766,58.349998474121094,55.650001525878906,56.25,1565200,0.0,0.0,454.2799987792969,456.4599914550781,449.4800109863281,455.7099914550781,1337300,0.0,0.0,27.469999313354492,28.100000381469727,26.559999465942383,26.829999923706055,1879100,0.0,0.0,9.079999923706055,9.225000381469727,8.899999618530273,9.140000343322754,3952100,0.0,0.0,2.549999952316284,2.569999933242798,2.4000000953674316,2.440000057220459,1769300,0.0,0.0,129.94488802034206,131.27443135871303,129.72168585139107,131.19679260253906,1635600,0.0,0.0,24.982238423946118,25.785307991372882,24.9725626646443,25.572446823120117,60360000,0.0,0.0,52.33550890758848,53.60721211601915,51.85617269809068,53.108314514160156,21936600,0.0,0.0,1.9550000429153442,1.9550000429153442,1.9550000429153442,1.9550000429153442,0,0.0,0.0,0.44999998807907104,0.46000000834465027,0.4399999976158142,0.4399999976158142,4897700,0.0,0.0,48.08044149338468,48.55229980414618,48.070612752533954,48.40484619140625,4059100,0.0,0.0,178.875172628223,181.68586655189296,178.38033151061833,181.23060607910156,3510200,0.0,0.0,1029.0581233021942,1061.398333727903,1029.0581233021942,1058.5977783203125,4648400,0.0,0.0,173.6699981689453,175.94000244140625,170.4499969482422,175.74000549316406,2291500,0.0,0.0,209.23766850267896,214.05207078419528,207.9047429304409,213.03746032714844,8467000,0.0,0.0,26.729999542236328,27.290000915527344,25.565000534057617,26.0,3583100,0.0,0.0,2.4000000953674316,2.4549999237060547,2.3299999237060547,2.390000104904175,1816600,0.0,0.0,197.22999572753906,201.1300048828125,194.75,196.9199981689453,4146600,0.0,0.0,,,,,,,
2025-12-16 00:00:00-05:00,55.68000030517578,57.58399963378906,55.290000915527344,55.970001220703125,1144700,0.0,0.0,455.7099914550781,459.04998779296875,452.8299865722656,454.9599914550781,1258700,0.0,0.0,26.545000076293945,27.375,26.3700008392334,26.760000228881836,1340200,0.0,0.0,9.0,9.260000228881836,8.90999984741211,9.119999885559082,2500000,0.0,0.0,2.4600000381469727,2.5850000381469727,2.424999952316284,2.509999990463257,1349100,0.0,0.0,132.62337740410564,132.62337740410564,130.43012319620638,131.04151916503906,1721400,0.0,0.0,25.582122505903527,25.649850975351264,24.11144031474957,24.701648712158203,111695500,0.0,0.0,53.069182890854,53.528953964410114,52.23768566541476,53.049617767333984,18038400,0.0,0.0,1.9550000429153442,1.9550000429153442,1.9550000429153442,1.9550000429153442,0,0.0,0.0,0.4399999976158142,0.46000000834465027,0.4399999976158142,0.4399999976158142,2149100,0.0,0.0,48.44416388020832,48.522808805336815,47.69705584146979,47.95264434814453,3800700,0.0,0.0,179.86485491692386,181.2702018791768,178.51888647258477,180.81494140625,2257450,0.0,0.0,1059.9034237902617,1064.6373600977406,1032.7256268292847,1050.724609375,4024500,0.0,0.0,174.50999450683594,174.50999450683594,169.52000427246094,171.5,2408300,0.0,0.0,212.86836535212407,213.5945008532235,207.7058077078452,208.19322204589844,9949800,0.0,0.0,26.079999923706055,26.90999984741211,25.690000534057617,26.610000610351562,2708200,0.0,0.0,2.390000104904175,2.4749999046325684,2.3499999046325684,2.390000104904175,914300,0.0,0.0,195.38999938964844,204.0399932861328,192.5,200.6699981689453,3647800,0.0,0.0,,,,,,,
2025-12-17 00:00:00-05:00,55.7400016784668,58.0,54.599998474121094,54.7400016784668,1175600,0.0,0.0,453.8299865722656,456.04998779296875,447.30999755859375,449.5199890136719,1349700,0.0,0.0,26.799999237060547,27.8700008392334,25.530000686645508,25.600000381469727,1456100,0.0,0.0,9.130000114440918,9.550000190734863,8.774999618530273,8.789999961853027,3282300,0.0,0.0,2.5199999809265137,2.609999895095825,2.3550000190734863,2.369999885559082,1935500,0.0,0.0,131.3423600995189,133.34151000690812,130.9735945063238,131.04151916503906,2458300,0.0,0.0,24.575866720400242,24.662946712055128,24.21787283956346,24.227548599243164,61255300,0.0,0.0,52.8931005040064,53.30396063454225,52.33550754458797,52.38441848754883,14990500,0.0,0.0,1.9550000429153442,1.9550000429153442,1.9550000429153442,1.9550000429153442,0,0.0,0.0,0.44999998807907104,0.44999998807907104,0.4399999976158142,0.4399999976158142,3115200,0.0,0.0,48.51297927834369,48.60145294951987,47.85434486514068,47.88383483886719,5257600,0.0,0.0,180.30030197531084,180.61700753854814,177.84589426563144,177.86569213867188,2987750,0.0,0.0,1060.7007296526526,1060.7007296526526,1032.9050352709846,1038.266845703125,3726600,0.0,0.0,171.42999267578125,173.8300018310547,169.5500030517578,172.10000610351562,2783500,0.0,0.0,208.28274174394826,210.40148312707717,207.35766688422177,209.2177734375,8457600,0.0,0.0,26.700000762939453,27.690000534057617,26.5,26.979999542236328,2670800,0.0,0.0,2.390000104904175,2.440000057220459,2.319999933242798,2.3299999237060547,1611600,0.0,0.0,200.0500030517578,205.22999572753906,198.07000732421875,198.4600067138672,4476700,0.0,0.0,,,,,,,
2025-12-18 00:00:00-05:00,54.900001525878906,57.029998779296875,54.77000045776367,54.84000015258789,1335400,0.0,0.0,449.739990234375,452.6300048828125,445.4100036621094,447.3800048828125,1056900,0.0,0.0,26.0,26.770000457763672,25.799999237060547,26.170000076293945,1392100,0.0,0.0,8.9399995803833,9.15999984741211,8.739999771118164,8.880000114440918,3357200,0.0,0.0,2.4100000858306885,2.509999990463257,2.3299999237060547,2.3499999046325684,2103300,0.0,0.0,131.1967905663201,131.68202167881742,130.89594964586428,131.27442932128906,1544500,0.0,0.0,24.198521320204048,24.411382496770177,24.169494041164935,24.227548599243164,47062500,0.0,0.0,52.15942791320137,52.62897970736756,51.934434578392526,52.169212341308594,17296500,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,300,0.0,0.0,0.4399999976158142,0.46000000834465027,0.4300000071525574,0.4300000071525574,4767300,0.0,0.0,47.57909360996617,47.86417209699133,47.421807505057046,47.4709587097168,3470100,0.0,0.0,178.71682368647242,180.45865902138195,178.51889025544793,179.3502197265625,3414250,0.0,0.0,1038.276828357429,1075.6101050032985,1036.024461625301,1053.3057861328125,3848600,0.0,0.0,171.58999633789062,173.0,168.55999755859375,169.91000366210938,2761000,0.0,0.0,208.69057663307282,209.94390826491855,206.6613556922556,207.2084503173828,7499900,0.0,0.0,27.010000228881836,27.53499984741211,25.834999084472656,26.18000030517578,1851400,0.0,0.0,2.3499999046325684,2.4800000190734863,2.3499999046325684,2.4100000858306885,1929300,0.0,0.0,167.75,172.30999755859375,161.02000427246094,166.5500030517578,13491300,0.0,0.0,,,,,,,
2025-12-19 00:00:00-05:00,55.349998474121094,56.68000030517578,55.0,55.86000061035156,3283600,0.0,0.0,446.8599853515625,460.3999938964844,445.510009765625,456.20001220703125,5558100,0.0,0.0,26.399999618530273,27.15999984741211,26.299999237060547,26.56999969482422,3212800,0.0,0.0,8.899999618530273,9.539999961853027,8.899999618530273,9.229999542236328,6588800,0.0,0.0,2.369999885559082,2.4600000381469727,2.3399999141693115,2.3399999141693115,2481200,0.0,0.0,130.95417893297648,133.1086063216496,130.83772820107376,132.0410919189453,1392600,0.0,0.0,24.198520685322062,24.691973343265833,24.169493407044516,24.3726806640625,87590000,0.0,0.0,52.247469216826964,53.665909030391674,52.13008220095703,53.01049041748047,40404100,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0,0.0,0.0,0.4399999976158142,0.44999998807907104,0.4300000071525574,0.44999998807907104,5778300,0.0,0.0,47.39231295988429,48.10010229469163,47.33333301531467,47.78553009033203,3286400,0.0,0.0,178.99393767056867,181.84422746790028,178.85538275549578,180.83474731445312,4187150,0.0,0.0,1055.428632425438,1071.7432672258853,1055.428632425438,1067.8165283203125,5829100,0.0,0.0,171.32000732421875,176.4199981689453,170.0,174.8000030517578,14994800,0.0,0.0,206.46242678675088,208.13355089193627,204.94051859312015,205.27871704101562,24803900,0.0,0.0,26.440000534057617,27.343000411987305,26.364999771118164,26.68000030517578,3410600,0.0,0.0,2.450000047683716,2.490000009536743,2.369999885559082,2.390000104904175,2507000,0.0,0.0,168.3000030517578,178.2100067138672,166.7100067138672,174.83999633789062,19087900,0.0,0.0,,,,,,,
2025-12-22 00:00:00-05:00,56.02000045776367,59.18000030517578,54.5,57.90999984741211,2103100,0.0,0.0,454.3399963378906,460.94000244140625,453.0299987792969,460.30999755859375,919500,0.0,0.0,26.450000762939453,28.635000228881836,26.165000915527344,27.920000076293945,1450800,0.0,0.0,9.199999809265137,9.850000381469727,9.1899995803833,9.699999809265137,2883400,0.0,0.0,2.359999895095825,2.438999891281128,2.3299999237060547,2.3299999237060547,1520700,0.0,0.0,132.44868401032187,133.21535748194697,131.98286627561117,132.82716369628906,1388700,0.0,0.0,24.382354895236663,24.57586453523747,24.31462458350097,24.39202880859375,38758900,0.0,0.0,52.96157858431729,53.626777882542854,52.86375669467595,53.47026062011719,25146300,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0,0.0,0.0,0.44999998807907104,0.49000000953674316,0.44999998807907104,0.46000000834465027,4666700,0.0,0.0,47.824852835539104,48.05095137438175,47.6773954732521,47.765869140625,2602800,0.0,0.0,179.74609004773095,181.82442886686673,179.38980382448918,181.21083068847656,2324500,0.0,0.0,1073.078656160433,1079.8158045298378,1059.4050844563105,1072.8394775390625,2625600,0.0,0.0,174.77999877929688,177.2899932861328,172.89999389648438,174.6999969482422,1909500,0.0,0.0,205.03998416945456,206.97966948419256,204.41331076850065,206.22369384765625,8187800,0.0,0.0,26.6200008392334,27.639999389648438,26.6200008392334,27.540000915527344,989100,0.0,0.0,2.4000000953674316,2.4590001106262207,2.3499999046325684,2.390000104904175,1838600,0.0,0.0,177.5800018310547,179.3300018310547,174.0,175.75999450683594,2744900,0.0,0.0,,,,,,,
2025-12-23 00:00:00-05:00,57.099998474121094,57.2400016784668,55.810001373291016,56.459999084472656,1343300,0.0,0.0,460.44000244140625,461.489990234375,457.0400085449219,459.2099914550781,768500,0.0,0.0,27.6299991607666,27.865999221801758,27.190000534057617,27.770000457763672,866000,0.0,0.0,9.5,9.5600004196167,9.34000015258789,9.420000076293945,2580600,0.0,0.0,2.309999942779541,2.3299999237060547,2.119999885559082,2.190000057220459,2533200,0.0,0.0,135.4765346974483,136.03938976583086,134.68074855235812,135.02041625976562,1945400,0.0,0.0,24.44040820242186,24.517812429414025,24.02435979029058,24.072736740112305,43692900,0.0,0.0,53.470259706961166,53.587646718859226,52.83440624015382,53.09852981567383,16579400,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0,0.0,0.0,0.44999998807907104,0.46000000834465027,0.4300000071525574,0.4300000071525574,2833100,0.0,0.0,48.15909011927337,48.395017417777424,47.89366909595871,48.021461486816406,2857600,0.0,0.0,183.1307999365897,184.27883498997934,181.98277998455302,182.37864685058594,1772200,0.0,0.0,1059.903382950549,1084.7988844125769,1059.903382950549,1068.015869140625,2108600,0.0,0.0,174.25999450683594,175.5800018310547,173.0800018310547,174.82000732421875,1281600,0.0,0.0,203.9358578426093,205.43786749372595,202.20505350398636,204.69183349609375,7047300,0.0,0.0,27.40999984741211,27.489999771118164,26.344999313354492,26.760000228881836,1386500,0.0,0.0,2.369999885559082,2.380000114440918,2.1700000762939453,2.180000066757202,2829600,0.0,0.0,174.1699981689453,177.60000610351562,172.64999389648438,176.77000427246094,1619000,0.0,0.0,,,,,,,
2025-12-24 00:00:00-05:00,56.45000076293945,56.82600021362305,55.209999084472656,56.709999084472656,653000,0.0,0.0,459.3900146484375,464.44000244140625,459.0799865722656,462.989990234375,310200,0.0,0.0,27.920000076293945,28.290000915527344,27.5,28.139999389648438,430300,0.0,0.0,9.460000038146973,9.619999885559082,9.260000228881836,9.59000015258789,1450700,0.0,0.0,2.1700000762939453,2.240000009536743,2.1700000762939453,2.2100000381469727,702300,0.0,0.0,134.95247761013968,135.36006997664327,134.43813380421287,134.77780151367188,647000,0.0,0.0,24.111439210614858,24.32430036848339,24.101763451785065,24.217870712280273,19328500,0.0,0.0,53.22570326181605,53.558302917786754,53.02027505033396,53.51917266845703,10038100,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0,0.0,0.0,0.4300000071525574,0.44999998807907104,0.4300000071525574,0.44999998807907104,2169200,0.0,0.0,47.893665614155346,48.20823782262299,47.864171891488894,48.12959289550781,1064900,0.0,0.0,182.73493657743205,183.30895411514288,182.12133839289953,182.99224853515625,592350,0.0,0.0,1071.0057162068108,1082.0581771464663,1069.0821896967016,1073.3377685546875,932800,0.0,0.0,175.72999572753906,177.17999267578125,175.3699951171875,176.3300018310547,434700,0.0,0.0,204.91067300087317,206.84041671879498,204.48295412427228,206.68125915527344,2376500,0.0,0.0,26.899999618530273,27.15999984741211,26.56999969482422,26.8799991607666,508000,0.0,0.0,2.200000047683716,2.2039999961853027,2.119999885559082,2.190000057220459,1320000,0.0,0.0,175.5,178.10000610351562,175.0,177.4199981689453,747300,0.0,0.0,,,,,,,
2025-12-26 00:00:00-05:00,56.47999954223633,56.540000915527344,53.7599983215332,55.08000183105469,1410600,0.0,0.0,462.6700134277344,463.6499938964844,460.8599853515625,462.8999938964844,388100,0.0,0.0,28.0,28.030000686645508,26.709999084472656,27.979999542236328,1006400,0.0,0.0,9.569999694824219,9.569999694824219,9.15999984741211,9.4399995803833,1839900,0.0,0.0,2.200000047683716,2.200000047683716,2.13100004196167,2.1700000762939453,1260700,0.0,0.0,134.77779713221315,135.10775073131177,134.3022653160452,135.0689239501953,587100,0.0,0.0,24.20819621274774,24.295276201283425,24.111440464878935,24.275924682617188,21617800,0.0,0.0,53.5680820507387,53.841990056385946,53.1963558879542,53.4506950378418,9573000,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0,0.0,0.0,0.4399999976158142,0.4399999976158142,0.41999998688697815,0.4300000071525574,4253400,0.0,0.0,48.13942369775806,48.296709796474595,48.02145631122337,48.24755859375,1207500,0.0,0.0,183.15059478633347,183.90276296127126,182.45782023153762,183.88296508789062,834700,0.0,0.0,1073.3378091590694,1077.7329293196894,1064.6872316369654,1074.105224609375,1014600,0.0,0.0,175.3000030517578,177.19000244140625,175.0,177.0800018310547,687400,0.0,0.0,206.4325814439545,206.93987910302855,205.61692549143734,206.5320587158203,2316700,0.0,0.0,26.729999542236328,26.75,25.81999969482422,26.15999984741211,1077900,0.0,0.0,2.190000057220459,2.200000047683716,2.128999948501587,2.190000057220459,744900,0.0,0.0,178.89999389648438,179.44000244140625,176.6699981689453,177.8800048828125,1035800,0.0,0.0,,,,,,,
2025-12-29 00:00:00-05:00,54.584999084472656,55.40800094604492,53.79999923706055,53.970001220703125,1279800,0.0,0.0,463.0,463.54998779296875,457.45001220703125,459.7799987792969,628200,0.0,0.0,27.639999389648438,28.700000762939453,27.280000686645508,27.84000015258789,1469300,0.0,0.0,9.34000015258789,9.359999656677246,8.980999946594238,9.140000343322754,4004600,0.0,0.0,2.130000114440918,2.1449999809265137,2.049999952316284,2.0999999046325684,2009400,0.0,0.0,134.7583947625887,135.33096396221765,134.7389813704428,135.08834838867188,777400,0.0,0.0,24.237219720799477,24.382354253809897,24.159815497742965,24.1888427734375,33067700,0.0,0.0,53.450694626743605,53.53873581865561,52.82462558722086,52.93223190307617,9162800,0.0,0.0,1.9600000381469727,1.9600000381469727,1.850000023841858,1.9500000476837158,6400,0.0,0.0,0.41999998688697815,0.4300000071525574,0.4099999964237213,0.4099999964237213,5733300,0.0,0.0,48.0902701923409,48.4048461492377,48.0902701923409,48.27705001831055,1820800,0.0,0.0,182.75472935079736,183.86316864710727,182.75472935079736,183.13079833984375,1185900,0.0,0.0,1074.3043958199278,1081.8289108828876,1070.7465228528094,1075.081787109375,1653000,0.0,0.0,177.0,178.4600067138672,176.30999755859375,176.8300018310547,928100,0.0,0.0,206.90009330533488,208.36232114053888,206.28337673035918,206.46241760253906,4348900,0.0,0.0,26.040000915527344,26.299999237060547,25.40999984741211,25.610000610351562,1524300,0.0,0.0,2.1500000953674316,2.299999952316284,2.140000104904175,2.2799999713897705,1332800,0.0,0.0,177.61000061035156,178.52000427246094,175.3699951171875,176.33999633789062,2481700,0.0,0.0,,,,,,,
2025-12-30 00:00:00-05:00,54.060001373291016,54.119998931884766,52.97999954223633,53.189998626708984,1363800,0.0,0.0,456.8299865722656,458.3599853515625,453.3999938964844,453.739990234375,685900,0.0,0.0,27.75,27.96299934387207,27.3799991607666,27.81999969482422,881700,0.0,0.0,9.170000076293945,9.25,8.989999771118164,9.0600004196167,2191300,0.0,0.0,2.0899999141693115,2.130000114440918,2.0199999809265137,2.0399999618530273,1663300,0.0,0.0,134.6613400516469,135.01070706323873,134.3216871399832,134.62252807617188,710400,0.0,0.0,24.198518310776016,24.237219499219336,24.11143832995076,24.179166793823242,28821700,0.0,0.0,53.020275303209765,53.167008141397105,52.7463672882613,53.03005599975586,7914000,0.0,0.0,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0,0.0,0.0,0.4099999964237213,0.4399999976158142,0.4000000059604645,0.4300000071525574,5673900,0.0,0.0,48.46382522583008,48.56213138247263,48.30653912519844,48.46382522583008,1833500,0.0,0.0,183.40793065880007,183.8433781846521,182.81411523963743,183.11102294921875,865100,0.0,0.0,1075.31114342699,1078.7096455824349,1068.4444293707961,1076.0985107421875,1251500,0.0,0.0,176.3000030517578,176.99000549316406,175.72000122070312,176.39999389648438,609800,0.0,0.0,206.41267500751042,206.59173105435548,205.4279198732129,205.81585693359375,3937400,0.0,0.0,25.450000762939453,25.604999542236328,24.950000762939453,25.350000381469727,1178300,0.0,0.0,2.2699999809265137,2.299999952316284,2.1449999809265137,2.1500000953674316,2705100,0.0,0.0,175.7899932861328,176.52000427246094,173.47999572753906,174.08999633789062,1651300,0.0,0.0,,,,,,,
