phase,enrollment_log,sponsor_type,mechanism_id,duration_months,disease_trial_rate,prior_approvals,disease_prevalence_log,phase_success_rate,success,disease,raw_probability
2,4.31748811353631,0,0,53,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.40794474536080383
3,4.418840607796598,0,6,78,0.425,2,5.079181246047625,0.58,0,Autoimmune Liver Diseases,0.5817441197304749
2,5.429345628954441,1,12,40,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.4139889915746655
1,4.859812404361672,2,1,45,0.525,4,5.071882007306125,0.64,0,Sickle Cell Disease,0.6656763372299097
2,6.100318952020064,0,1,55,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.5576452048089076
2,3.7612001156935624,1,2,39,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.44862497161476383
2,5.3981627015177525,2,10,59,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.3414228680182134
1,4.418840607796598,0,7,43,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.8680774530638081
2,7.769378609513984,0,4,48,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.675
2,5.940171252720432,0,16,63,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.5466183009547168
2,5.634789603169249,2,15,58,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.4743020797916637
1,5.159055299214529,0,7,50,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.6740727370921512
2,3.6375861597263857,0,15,56,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.5032873863328067
3,5.863631175598097,0,4,67,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.8444474685405553
1,4.927253685157205,0,8,37,1.6,8,6.0,0.64,0,Multiple Sclerosis,0.95
2,4.897839799950911,1,9,54,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.4242589471116831
2,5.288267030694535,2,11,60,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.33590167713749486
1,4.382026634673881,2,1,31,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.5518805499906133
2,6.391917113392602,1,14,52,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.589253524053863
2,5.82600010738045,0,16,54,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.5438937854747464
1,5.8522024797744745,1,1,42,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.7058743963646051
1,4.553876891600541,0,3,27,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.8485728964807622
2,4.060443010546419,2,15,55,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.3948940540923229
1,4.812184355372417,1,4,43,0.325,2,5.176091259055681,0.64,0,Hidradenitis Suppurativa,0.6812758762705916
2,6.021023349349527,1,9,64,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.6326711514254072
2,6.298949246855942,0,10,54,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.5075969566972922
1,3.9889840465642745,0,1,18,0.7,3,5.301029995663981,0.64,0,Systemic Lupus Erythematosus,0.6619227530448683
3,5.480638923341991,1,3,60,0.9,5,7.3979400086720375,0.58,0,Diabetic Nephropathy,0.7752313349638376
2,4.90527477843843,0,11,50,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.404633480698141
1,3.871201010907891,2,6,53,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.6839155374527649
1,5.476463551931511,1,2,48,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.8713550243841691
2,5.752572638825633,2,5,58,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.3872111399960081
1,4.736198448394496,1,13,53,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.6027775483028792
3,5.062595033026967,0,15,71,0.425,2,5.079181246047625,0.58,0,Autoimmune Liver Diseases,0.6842204476346777
1,6.1675164908883415,0,10,33,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.7716790500788332
2,5.308267697401205,1,8,51,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.5799067361035493
2,5.19295685089021,0,15,48,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.5221107809926332
1,5.3706380281276624,2,0,34,1.6,8,6.0,0.64,0,Multiple Sclerosis,0.786040291451688
1,5.0369526024136295,1,12,37,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.617930053436884
1,3.9889840465642745,1,12,16,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.769922753044868
2,6.46302945692067,1,14,60,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.5028148995182813
2,5.087596335232384,2,11,50,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.28381170894981855
1,6.877296071497429,1,0,37,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.7102213879618006
3,4.795790545596741,0,3,71,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.7274494111730312
2,5.598421958998375,0,1,67,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.5914770596806873
1,5.236441962829949,2,13,43,0.325,2,5.176091259055681,0.64,0,Hidradenitis Suppurativa,0.6226302548766581
2,4.394449154672439,1,16,49,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.36184282243428945
3,4.532599493153256,0,0,79,0.425,2,5.079181246047625,0.58,0,Autoimmune Liver Diseases,0.5874975862197143
1,3.4965075614664802,2,15,39,0.475,3,7.505149978319906,0.64,0,Food Allergy & Anaphylaxis,0.6833616191739152
1,3.5553480614894135,0,4,41,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.7293928502647371
3,6.210600077024653,1,10,72,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.6218376586720936
1,3.6635616461296463,2,6,34,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.5152874653535814
1,2.3978952727983707,0,6,51,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.7628707453502978
1,6.71295620067707,1,6,32,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.8556618437867378
3,4.382026634673881,1,15,68,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.5998805499906134
2,6.028278520230698,2,11,40,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.46603478939186116
3,3.6375861597263857,1,9,64,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.62962071966614
3,3.4339872044851463,1,15,62,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.7658013597837031
1,6.498282149476434,1,13,49,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.8449135735432219
1,5.135798437050262,1,12,53,0.325,2,5.176091259055681,0.64,0,Hidradenitis Suppurativa,0.6975697597800824
1,3.8066624897703196,1,15,52,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.8306176390631751
1,5.0238805208462765,1,9,30,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.6872721492080085
1,5.384495062789089,0,6,36,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.8904030250442849
1,4.844187086458591,0,4,34,0.525,4,5.071882007306125,0.64,0,Sickle Cell Disease,0.7948889193815027
2,4.574710978503383,0,3,55,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5399589002739872
1,4.31748811353631,1,13,54,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.7352780786941373
1,2.4849066497880004,1,15,51,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.5563029210071808
3,4.584967478670572,2,8,70,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.5301437062924313
1,3.5553480614894135,2,8,29,0.525,4,5.071882007306125,0.64,0,Sickle Cell Disease,0.669392850264737
2,4.718498871295094,0,11,48,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.39521800076621216
2,4.406719247264253,0,11,47,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.4214639484342173
1,4.143134726391533,0,3,34,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.7764315432861835
1,5.187385805840755,1,9,40,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.7424973348818664
1,3.367295829986474,0,8,45,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.8843517162093557
2,6.650279048587422,0,13,58,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.5341907182018343
3,4.30406509320417,0,14,81,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.6899311294246817
3,5.3706380281276624,0,6,64,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.8197069581183546
2,4.3694478524670215,0,2,69,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.41957693203507496
2,5.529429087511423,0,6,60,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.5710141376571847
3,5.19295685089021,1,7,81,1.6,8,6.0,0.58,1,Multiple Sclerosis,0.7851107809926331
1,4.343805421853684,2,10,38,0.475,3,7.505149978319906,0.64,0,Food Allergy & Anaphylaxis,0.6566114910482455
2,5.308267697401205,0,14,59,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.4949067361035492
2,5.5093883366279774,0,9,52,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.6400080674972136
2,4.990432586778736,2,0,63,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.32092182178601225
1,4.51085950651685,1,1,32,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.6383986408837754
1,6.272877006546167,1,14,37,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.8246242456268438
2,3.828641396489095,1,3,63,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.3930746151891114
2,5.003946305945459,0,4,61,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.5026021043888012
1,4.997212273764115,0,12,37,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.712929786706199
2,4.276666119016055,0,13,62,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.3728754845526612
3,4.718498871295094,0,5,69,0.425,2,5.079181246047625,0.58,0,Autoimmune Liver Diseases,0.666884667432879
2,3.1780538303479458,1,4,50,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.2665162014970529
2,4.48863636973214,0,7,53,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.3836083314245058
3,5.278114659230517,1,3,74,0.425,2,5.079181246047625,0.58,0,Autoimmune Liver Diseases,0.5750581352954495
1,6.359573868672378,1,11,55,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.8893002706926669
2,3.332204510175204,2,12,53,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.22753333400081188
1,4.564348191467836,1,10,44,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.799102001947289
2,4.060443010546419,1,11,64,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.4018940540923229
1,7.367708572374371,1,13,54,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.95
1,3.6109179126442243,0,0,35,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.7492507709567344
1,5.598421958998375,0,11,23,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.6961437263473542
2,5.564520407322694,2,2,46,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.4007755722513718
1,5.8289456176102075,0,0,51,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.9127081627362845
2,5.730099782973574,1,3,51,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.4380838780799553
2,4.564348191467836,1,2,42,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.3374353352806224
2,6.1463292576688975,2,5,46,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.49995077240687774
2,6.244166900663736,1,3,40,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.4638526539733536
2,2.772588722239781,2,2,70,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.19814400075570593
3,3.828641396489095,1,0,64,0.9,5,7.3979400086720375,0.58,0,Diabetic Nephropathy,0.691741281855778
3,3.9512437185814275,0,9,61,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.7686661056701453
1,5.638354669333745,0,11,46,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.7451476375257247
1,5.697093486505405,0,5,30,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.907761430974064
2,5.220355825078324,1,6,53,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5224882785810446
1,5.2574953720277815,1,7,22,0.525,4,5.071882007306125,0.64,0,Sickle Cell Disease,0.7656884954362604
3,5.541263545158426,0,0,65,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.7649415373848556
1,4.948759890378168,1,15,36,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.758156945164394
2,3.8066624897703196,0,13,43,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.38195097239650844
2,4.804021044733257,1,2,51,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.38253101798043243
3,5.66988092298052,0,16,62,0.9,5,7.3979400086720375,0.58,0,Diabetic Nephropathy,0.8347294917728837
3,4.564348191467836,2,16,54,0.325,2,5.176091259055681,0.58,0,Hidradenitis Suppurativa,0.5267686686139558
2,4.02535169073515,0,14,45,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.565108149962219
1,3.4965075614664802,0,5,50,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.7963616191739153
1,5.429345628954441,1,15,32,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.8443223249079992
3,2.3978952727983707,2,13,55,0.7,3,5.301029995663981,0.58,0,Systemic Lupus Erythematosus,0.39053741201696435
1,6.1070228877422545,1,6,57,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.8083144856546782
1,4.804021044733257,2,10,37,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.5261976846470993
2,5.62040086571715,2,8,42,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5325800455839239
2,4.762173934797756,0,6,30,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.39742100025591365
1,6.1070228877422545,0,8,45,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.9283144856546783
3,6.3818160174060985,1,7,49,0.475,3,7.505149978319906,0.58,1,Food Allergy & Anaphylaxis,0.7710809508789171
2,5.030437921392435,2,11,64,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.4159355167429093
2,4.61512051684126,1,10,53,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.43
2,4.948759890378168,2,3,52,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.30982361183106055
1,5.796057750765372,1,7,47,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.8610588377864692
3,5.948034989180646,0,7,81,0.325,2,5.176091259055681,0.58,0,Hidradenitis Suppurativa,0.7263458544642575
1,3.4965075614664802,0,16,48,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.5896949525072486
3,4.356708826689592,1,13,58,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.7185984284599461
1,7.253470382684528,0,1,50,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.95
2,5.8289456176102075,0,8,39,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.6730414960696179
2,4.727387818712341,0,12,37,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.48566643426535017
1,5.14166355650266,2,10,64,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.6178647458864419
2,3.1780538303479458,0,15,38,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.5385162014970528
2,6.920671504248683,2,9,37,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.538725683192966
2,4.204692619390966,1,11,57,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.4712242278019167
1,5.594711379601839,1,14,44,0.7,3,5.301029995663981,0.64,0,Systemic Lupus Erythematosus,0.762957506392805
1,5.062595033026967,0,5,54,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.8138871143013443
1,5.3612921657094255,1,9,25,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.7042374711008629
2,4.795790545596741,1,8,38,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.4521160778396977
1,3.9889840465642745,0,3,48,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.6149227530448683
2,5.521460917862246,1,3,60,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.42761413552383076
3,4.343805421853684,1,6,70,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.5719448243815787
2,4.07753744390572,1,15,55,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.47576364122791637
2,4.61512051684126,0,12,47,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.483
2,4.3694478524670215,1,7,74,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.327576932035075
3,5.37989735354046,1,15,63,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.6501720777514705
1,2.995732273553991,0,3,34,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.7172967729922509
2,3.1780538303479458,1,6,41,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.35951620149705293
2,6.274762021241939,0,16,46,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.5633853410279037
2,4.477336814478207,0,9,60,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.48603689663332456
1,5.159055299214529,1,15,45,0.525,4,5.071882007306125,0.64,0,Sickle Cell Disease,0.8307394037588178
1,3.258096538021482,2,11,28,0.9,5,7.3979400086720375,0.64,0,Diabetic Nephropathy,0.652351948610672
3,5.153291594497779,1,1,45,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.6954495478746014
3,3.9512437185814275,2,16,76,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.5546661056701452
2,5.6240175061873385,0,1,55,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5927615339864529
2,6.529418838262226,1,14,44,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.506139386581723
3,4.31748811353631,1,1,55,0.525,4,5.071882007306125,0.58,0,Sickle Cell Disease,0.6532780786941372
2,5.793013608384144,1,3,55,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.4922394992454581
1,6.566672429803241,1,12,66,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.9260047392023635
2,3.713572066704308,0,5,53,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.5661854634062922
2,4.574710978503383,0,2,94,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.3879589002739873
2,4.31748811353631,1,0,48,1.6,8,6.0,0.36,1,Multiple Sclerosis,0.4769447453608039
2,4.836281906951478,0,5,67,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.5611571775657105
2,6.139884552226255,0,2,45,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.6186278434049072
1,4.110873864173311,0,5,37,0.325,2,5.176091259055681,0.64,0,Hidradenitis Suppurativa,0.7657920521450339
1,5.84354441703136,0,14,51,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.915106906902599
3,3.367295829986474,1,15,79,1.6,8,6.0,0.58,0,Multiple Sclerosis,0.7623517162093556
1,4.787491742782046,0,8,32,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.95
3,5.755742213586912,1,11,81,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.6430367893085438
2,6.089044875446846,1,9,52,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.5170802270462107
1,5.71042701737487,2,2,40,1.6,8,6.0,0.64,0,Multiple Sclerosis,0.8030970039380392
2,3.8918202981106265,1,3,36,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.45530154124599
1,4.382026634673881,1,2,30,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.72154721665728
1,4.976733742420574,0,16,28,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.818565489012729
1,4.653960350157523,1,9,46,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.7432943689909974
2,4.795790545596741,1,14,56,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.4521160778396977
1,4.875197323201151,2,5,59,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.8311182132233746
2,5.673323267171493,1,9,59,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.4632355368496214
2,5.19295685089021,2,9,43,0.525,4,5.071882007306125,0.36,0,Sickle Cell Disease,0.4491107809926332
2,5.560681631015528,2,2,66,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.30758289378557224
3,4.007333185232471,1,12,66,0.325,2,5.176091259055681,0.58,0,Hidradenitis Suppurativa,0.5785240263621424
1,3.6109179126442243,2,5,31,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.5355841042900678
1,3.6375861597263857,1,1,32,0.525,4,5.071882007306125,0.64,1,Sickle Cell Disease,0.6836207196661401
3,5.645446897643238,2,9,59,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.6511701775808345
3,5.288267030694535,1,0,64,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.6195683438041615
3,5.4638318050256105,1,13,54,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.6520540997411367
3,5.181783550292085,1,7,68,0.9,5,7.3979400086720375,0.58,1,Diabetic Nephropathy,0.7602156439959534
3,6.452048954437226,0,13,59,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.7515983451411375
3,4.795790545596741,1,1,71,0.9,5,7.3979400086720375,0.58,0,Diabetic Nephropathy,0.7407827445063643
2,3.332204510175204,1,11,53,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.40953333400081193
2,6.483107351457199,1,8,50,0.525,4,5.071882007306125,0.36,1,Sickle Cell Disease,0.593820347164417
1,8.039802343736485,1,0,53,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.95
1,5.796057750765372,1,13,46,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.8873921711198026
3,5.808142489980444,1,14,55,0.425,2,5.079181246047625,0.58,1,Autoimmune Liver Diseases,0.6716649058130867
2,4.804021044733257,1,15,49,0.9,5,7.3979400086720375,0.36,1,Diabetic Nephropathy,0.5545310179804325
2,4.9344739331306915,0,15,48,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.5091041749584556
2,5.634789603169249,1,10,40,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.48430207979166373
1,4.454347296253507,1,14,29,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.8635407201917779
3,4.343805421853684,1,9,70,0.525,4,5.071882007306125,0.58,1,Sickle Cell Disease,0.7246114910482455
3,5.777652323222656,0,6,47,0.7,3,5.301029995663981,0.58,0,Systemic Lupus Erythematosus,0.6941357346444825
2,4.7535901911063645,1,11,56,0.7,3,5.301029995663981,0.36,1,Systemic Lupus Erythematosus,0.37998809711875786
2,7.480992162869525,0,15,70,0.475,3,7.505149978319906,0.36,1,Food Allergy & Anaphylaxis,0.696762906004306
1,4.90527477843843,0,4,57,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.7083001473648077
2,4.3694478524670215,1,8,63,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.5325769320350751
3,3.4657359027997265,1,11,62,0.325,2,5.176091259055681,0.58,0,Hidradenitis Suppurativa,0.550774184258186
1,2.3978952727983707,0,12,59,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.6852040786836312
2,4.6913478822291435,1,7,48,0.9,5,7.3979400086720375,0.36,0,Diabetic Nephropathy,0.4788480520568065
3,4.442651256490317,1,10,56,0.325,2,5.176091259055681,0.58,1,Hidradenitis Suppurativa,0.6006156639760943
1,6.5337888379333435,0,0,51,0.425,2,5.079181246047625,0.64,1,Autoimmune Liver Diseases,0.7430248719783797
1,7.126890808898808,0,9,41,0.325,2,5.176091259055681,0.64,1,Hidradenitis Suppurativa,0.9173791876988852
2,5.37989735354046,0,8,69,0.425,2,5.079181246047625,0.36,1,Autoimmune Liver Diseases,0.49850541108480373
3,4.204692619390966,1,1,54,0.7,3,5.301029995663981,0.58,1,Systemic Lupus Erythematosus,0.5648908944685834
1,5.560681631015528,2,9,49,0.475,3,7.505149978319906,0.64,1,Food Allergy & Anaphylaxis,0.7879162271189059
2,5.176149732573829,0,3,55,0.475,3,7.505149978319906,0.36,0,Food Allergy & Anaphylaxis,0.511265690452503
1,6.1224928095143865,1,10,49,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.6724230283148097
2,5.733341276897746,1,3,63,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5482464798492741
1,5.327876168789581,2,5,44,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.6225586563241827
2,5.062595033026967,1,8,71,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.4655537809680108
2,4.248495242049359,0,4,57,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.37144681593045836
1,6.0867747269123065,0,0,32,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.7676331280210208
2,5.793013608384144,2,7,67,0.325,2,5.176091259055681,0.36,1,Hidradenitis Suppurativa,0.36123949924545806
1,6.184148890937483,1,5,31,0.7,3,5.301029995663981,0.64,1,Systemic Lupus Erythematosus,0.7925124027030938
1,5.8289456176102075,2,4,30,0.325,2,5.176091259055681,0.64,0,Hidradenitis Suppurativa,0.6523748294029513
2,3.5553480614894135,2,7,61,0.325,2,5.176091259055681,0.36,0,Hidradenitis Suppurativa,0.2480595169314035
1,5.030437921392435,1,16,46,0.425,2,5.079181246047625,0.64,0,Autoimmune Liver Diseases,0.6176021834095761
2,5.236441962829949,1,13,56,1.6,8,6.0,0.36,0,Multiple Sclerosis,0.5232969215433247
1,4.762173934797756,0,4,43,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.8590876669225802
1,4.882801922586371,0,8,35,1.6,8,6.0,0.64,1,Multiple Sclerosis,0.95
2,5.517452896464707,0,2,49,0.7,3,5.301029995663981,0.36,0,Systemic Lupus Erythematosus,0.4684129280088445
1,6.647688373563329,1,3,42,0.9,5,7.3979400086720375,0.64,1,Diabetic Nephropathy,0.9037276831096485
2,3.784189633918261,0,0,51,0.425,2,5.079181246047625,0.36,0,Autoimmune Liver Diseases,0.3478014964852735
