date,disease_id,strategy,cumulative_return
2023-06-30,scd,Equal weight,1.082595
2023-07-03,scd,Equal weight,1.08401
2023-07-05,scd,Equal weight,1.081722
2023-07-06,scd,Equal weight,1.059074
2023-07-07,scd,Equal weight,1.035445
2023-07-10,scd,Equal weight,1.069306
2023-07-11,scd,Equal weight,1.072695
2023-07-12,scd,Equal weight,1.084168
2023-07-13,scd,Equal weight,1.089863
2023-07-14,scd,Equal weight,1.063906
2023-07-17,scd,Equal weight,1.069052
2023-07-18,scd,Equal weight,1.084487
2023-07-19,scd,Equal weight,1.09498
2023-07-20,scd,Equal weight,1.089743
2023-07-21,scd,Equal weight,1.096725
2023-07-24,scd,Equal weight,1.077792
2023-07-25,scd,Equal weight,1.07995
2023-07-26,scd,Equal weight,1.081673
2023-07-27,scd,Equal weight,1.04681
2023-07-28,scd,Equal weight,1.072692
2023-07-31,scd,Equal weight,1.142626
2023-08-01,scd,Equal weight,1.105927
2023-08-02,scd,Equal weight,1.129546
2023-08-03,scd,Equal weight,1.112295
2023-08-04,scd,Equal weight,1.103778
2023-08-07,scd,Equal weight,1.086228
2023-08-08,scd,Equal weight,1.101365
2023-08-09,scd,Equal weight,1.088993
2023-08-10,scd,Equal weight,1.085258
2023-08-11,scd,Equal weight,1.087086
2023-08-14,scd,Equal weight,1.0756
2023-08-15,scd,Equal weight,1.069398
2023-08-16,scd,Equal weight,1.043315
2023-08-17,scd,Equal weight,1.046395
2023-08-18,scd,Equal weight,1.05113
2023-08-21,scd,Equal weight,1.057044
2023-08-22,scd,Equal weight,1.058646
2023-08-23,scd,Equal weight,1.061907
2023-08-24,scd,Equal weight,1.042121
2023-08-25,scd,Equal weight,1.023341
2023-08-28,scd,Equal weight,1.034926
2023-08-29,scd,Equal weight,1.052353
2023-08-30,scd,Equal weight,1.054254
2023-08-31,scd,Equal weight,1.046112
2023-09-01,scd,Equal weight,1.055014
2023-09-05,scd,Equal weight,1.04403
2023-09-06,scd,Equal weight,1.052414
2023-09-07,scd,Equal weight,1.043013
2023-09-08,scd,Equal weight,1.044346
2023-09-11,scd,Equal weight,1.059788
2023-09-12,scd,Equal weight,1.062314
2023-09-13,scd,Equal weight,1.051012
2023-09-14,scd,Equal weight,1.052065
2023-09-15,scd,Equal weight,1.049182
2023-09-18,scd,Equal weight,1.017485
2023-09-19,scd,Equal weight,1.017121
2023-09-20,scd,Equal weight,1.017671
2023-09-21,scd,Equal weight,1.008411
2023-09-22,scd,Equal weight,0.988928
2023-09-25,scd,Equal weight,0.964889
2023-09-26,scd,Equal weight,0.963434
2023-09-27,scd,Equal weight,0.953279
2023-09-28,scd,Equal weight,0.945946
2023-09-29,scd,Equal weight,0.959727
2023-10-02,scd,Equal weight,0.930058
2023-10-03,scd,Equal weight,0.930005
2023-10-04,scd,Equal weight,0.909456
2023-10-05,scd,Equal weight,0.918348
2023-10-06,scd,Equal weight,0.922404
2023-10-09,scd,Equal weight,0.915621
2023-10-10,scd,Equal weight,0.930483
2023-10-11,scd,Equal weight,0.93771
2023-10-12,scd,Equal weight,0.907483
2023-10-13,scd,Equal weight,0.9295
2023-10-16,scd,Equal weight,0.937782
2023-10-17,scd,Equal weight,0.929306
2023-10-18,scd,Equal weight,0.897035
2023-10-19,scd,Equal weight,0.875093
2023-10-20,scd,Equal weight,0.862091
2023-10-23,scd,Equal weight,0.866932
2023-10-24,scd,Equal weight,0.877065
2023-10-25,scd,Equal weight,0.862348
2023-10-26,scd,Equal weight,0.856495
2023-10-27,scd,Equal weight,0.832545
2023-10-30,scd,Equal weight,0.852557
2023-11-30,scd,Equal weight,0.852972
2023-12-01,scd,Equal weight,0.865546
2023-12-04,scd,Equal weight,0.878527
2023-12-05,scd,Equal weight,0.863611
2023-12-06,scd,Equal weight,0.864683
2023-12-07,scd,Equal weight,0.862976
2023-12-08,scd,Equal weight,0.849407
2023-12-11,scd,Equal weight,0.834119
2023-12-12,scd,Equal weight,0.826168
2023-12-13,scd,Equal weight,0.858143
2023-12-14,scd,Equal weight,0.86782
2023-12-15,scd,Equal weight,0.858667
2023-12-18,scd,Equal weight,0.84357
2023-12-19,scd,Equal weight,0.875064
2023-12-20,scd,Equal weight,0.834709
2023-12-21,scd,Equal weight,0.848853
2023-12-22,scd,Equal weight,0.874747
2023-12-26,scd,Equal weight,0.890862
2023-12-27,scd,Equal weight,0.896635
2023-12-28,scd,Equal weight,0.907675
2023-12-29,scd,Equal weight,0.893975
2024-01-02,scd,Equal weight,0.90885
2024-01-03,scd,Equal weight,0.887928
2024-01-04,scd,Equal weight,0.882265
2024-01-05,scd,Equal weight,0.868769
2024-01-08,scd,Equal weight,0.897407
2024-01-09,scd,Equal weight,0.902457
2024-01-10,scd,Equal weight,0.889568
2024-01-11,scd,Equal weight,0.874598
2024-01-12,scd,Equal weight,0.874974
2024-01-16,scd,Equal weight,0.857866
2024-01-17,scd,Equal weight,0.836672
2024-01-18,scd,Equal weight,0.826099
2024-01-19,scd,Equal weight,0.831583
2024-01-22,scd,Equal weight,0.848298
2024-01-23,scd,Equal weight,0.84997
2024-01-24,scd,Equal weight,0.848862
2024-01-25,scd,Equal weight,0.846139
2024-01-26,scd,Equal weight,0.829473
2024-01-29,scd,Equal weight,0.866468
2024-01-30,scd,Equal weight,0.832401
2024-01-31,scd,Equal weight,0.829194
2024-02-01,scd,Equal weight,0.85471
2024-02-02,scd,Equal weight,0.846083
2024-02-05,scd,Equal weight,0.854262
2024-02-06,scd,Equal weight,0.868191
2024-02-07,scd,Equal weight,0.855682
2024-02-08,scd,Equal weight,0.878433
2024-02-09,scd,Equal weight,0.893566
2024-02-12,scd,Equal weight,0.96415
2024-02-13,scd,Equal weight,0.907646
2024-02-14,scd,Equal weight,0.944113
2024-02-15,scd,Equal weight,1.003787
2024-02-16,scd,Equal weight,1.028633
2024-02-20,scd,Equal weight,1.003314
2024-02-21,scd,Equal weight,1.014745
2024-02-22,scd,Equal weight,1.016112
2024-02-23,scd,Equal weight,1.015386
2024-02-26,scd,Equal weight,1.027514
2024-02-27,scd,Equal weight,1.079549
2024-02-28,scd,Equal weight,1.101214
2024-02-29,scd,Equal weight,1.078121
2024-03-01,scd,Equal weight,1.08534
2024-03-04,scd,Equal weight,1.057314
2024-03-05,scd,Equal weight,1.043465
2024-03-06,scd,Equal weight,1.046122
2024-03-07,scd,Equal weight,1.024781
2024-03-08,scd,Equal weight,1.031216
2024-03-11,scd,Equal weight,1.025499
2024-03-12,scd,Equal weight,1.005082
2024-03-13,scd,Equal weight,1.000529
2024-03-14,scd,Equal weight,0.976453
2024-03-15,scd,Equal weight,0.98046
2024-03-18,scd,Equal weight,0.972729
2024-03-19,scd,Equal weight,0.969145
2024-03-20,scd,Equal weight,0.978896
2024-03-21,scd,Equal weight,0.997747
2024-03-22,scd,Equal weight,0.954798
2024-03-25,scd,Equal weight,0.945008
2024-03-26,scd,Equal weight,0.935024
2024-03-27,scd,Equal weight,0.947139
2024-03-28,scd,Equal weight,0.953415
2024-04-01,scd,Equal weight,0.938437
2024-04-02,scd,Equal weight,0.905914
2024-04-03,scd,Equal weight,0.904635
2024-04-04,scd,Equal weight,0.895814
2024-04-05,scd,Equal weight,0.886308
2024-04-08,scd,Equal weight,0.891878
2024-04-09,scd,Equal weight,0.901931
2024-04-10,scd,Equal weight,0.868242
2024-04-11,scd,Equal weight,0.873713
2024-04-12,scd,Equal weight,0.852573
2024-04-15,scd,Equal weight,0.84744
2024-04-16,scd,Equal weight,0.833084
2024-04-17,scd,Equal weight,0.815508
2024-04-18,scd,Equal weight,0.810448
2024-04-19,scd,Equal weight,0.815598
2024-04-22,scd,Equal weight,0.822791
2024-04-23,scd,Equal weight,0.823006
2024-04-24,scd,Equal weight,0.811242
2024-04-25,scd,Equal weight,0.789594
2024-04-26,scd,Equal weight,0.796011
2024-04-29,scd,Equal weight,0.805128
2024-05-31,scd,Equal weight,0.810226
2024-06-03,scd,Equal weight,0.833025
2024-06-04,scd,Equal weight,0.840439
2024-06-05,scd,Equal weight,0.844147
2024-06-06,scd,Equal weight,0.838137
2024-06-07,scd,Equal weight,0.826098
2024-06-10,scd,Equal weight,0.837913
2024-06-11,scd,Equal weight,0.850246
2024-06-12,scd,Equal weight,0.870969
2024-06-13,scd,Equal weight,0.854479
2024-06-14,scd,Equal weight,0.831601
2024-06-17,scd,Equal weight,0.807766
2024-06-18,scd,Equal weight,0.803478
2024-06-20,scd,Equal weight,0.808112
2024-06-21,scd,Equal weight,0.803663
2024-06-24,scd,Equal weight,0.825072
2024-06-25,scd,Equal weight,0.810687
2024-06-26,scd,Equal weight,0.800697
2024-06-27,scd,Equal weight,0.790762
2024-06-28,scd,Equal weight,0.775004
2024-07-01,scd,Equal weight,0.76723
2024-07-02,scd,Equal weight,0.757563
2024-07-03,scd,Equal weight,0.765074
2024-07-05,scd,Equal weight,0.763872
2024-07-08,scd,Equal weight,0.772477
2024-07-09,scd,Equal weight,0.783329
2024-07-10,scd,Equal weight,0.805936
2024-07-11,scd,Equal weight,0.834257
2024-07-12,scd,Equal weight,0.846469
2024-07-15,scd,Equal weight,0.839093
2024-07-16,scd,Equal weight,0.870879
2024-07-17,scd,Equal weight,0.865897
2024-07-18,scd,Equal weight,0.830769
2024-07-19,scd,Equal weight,0.822937
2024-07-22,scd,Equal weight,0.835054
2024-07-23,scd,Equal weight,0.855288
2024-07-24,scd,Equal weight,0.884554
2024-07-25,scd,Equal weight,0.921636
2024-07-26,scd,Equal weight,0.967276
2024-07-29,scd,Equal weight,0.967004
2024-07-30,scd,Equal weight,0.941263
2024-07-31,scd,Equal weight,0.946144
2024-08-01,scd,Equal weight,0.923849
2024-08-02,scd,Equal weight,0.923005
2024-08-05,scd,Equal weight,0.882715
2024-08-06,scd,Equal weight,0.904656
2024-08-07,scd,Equal weight,0.865779
2024-08-08,scd,Equal weight,0.881127
2024-08-09,scd,Equal weight,0.879275
2024-08-12,scd,Equal weight,0.879017
2024-08-13,scd,Equal weight,0.883786
2024-08-14,scd,Equal weight,0.861944
2024-08-15,scd,Equal weight,0.882232
2024-08-16,scd,Equal weight,0.878259
2024-08-19,scd,Equal weight,0.891637
2024-08-20,scd,Equal weight,0.880949
2024-08-21,scd,Equal weight,0.896552
2024-08-22,scd,Equal weight,0.866475
2024-08-23,scd,Equal weight,0.883026
2024-08-26,scd,Equal weight,0.881701
2024-08-27,scd,Equal weight,0.873371
2024-08-28,scd,Equal weight,0.865866
2024-08-29,scd,Equal weight,0.891987
2024-08-30,scd,Equal weight,0.893655
2024-09-03,scd,Equal weight,0.861881
2024-09-04,scd,Equal weight,0.858089
2024-09-05,scd,Equal weight,0.848102
2024-09-06,scd,Equal weight,0.836294
2024-09-09,scd,Equal weight,0.857339
2024-09-10,scd,Equal weight,0.867443
2024-09-11,scd,Equal weight,0.865626
2024-09-12,scd,Equal weight,0.864509
2024-09-13,scd,Equal weight,0.894812
2024-09-16,scd,Equal weight,0.886404
2024-09-17,scd,Equal weight,0.890124
2024-09-18,scd,Equal weight,0.889901
2024-09-19,scd,Equal weight,0.899387
2024-09-20,scd,Equal weight,0.891831
2024-09-23,scd,Equal weight,0.878038
2024-09-24,scd,Equal weight,0.878997
2024-09-25,scd,Equal weight,0.859497
2024-09-26,scd,Equal weight,0.862821
2024-09-27,scd,Equal weight,0.870426
2024-09-30,scd,Equal weight,0.86502
2024-10-01,scd,Equal weight,0.846038
2024-10-02,scd,Equal weight,0.842213
2024-10-03,scd,Equal weight,0.823222
2024-10-04,scd,Equal weight,0.832645
2024-10-07,scd,Equal weight,0.829758
2024-10-08,scd,Equal weight,0.830489
2024-10-09,scd,Equal weight,0.833404
2024-10-10,scd,Equal weight,0.829242
2024-10-11,scd,Equal weight,0.850281
2024-10-14,scd,Equal weight,0.875333
2024-10-15,scd,Equal weight,0.883053
2024-10-16,scd,Equal weight,0.897468
2024-10-17,scd,Equal weight,0.882408
2024-10-18,scd,Equal weight,0.878539
2024-10-21,scd,Equal weight,0.879072
2024-10-22,scd,Equal weight,0.895549
2024-10-23,scd,Equal weight,0.904986
2024-10-24,scd,Equal weight,0.886279
2024-10-25,scd,Equal weight,0.883518
2024-10-28,scd,Equal weight,0.931052
2024-10-29,scd,Equal weight,0.908239
2024-10-30,scd,Equal weight,0.901506
2024-12-02,scd,Equal weight,0.912641
2024-12-03,scd,Equal weight,0.870818
2024-12-04,scd,Equal weight,0.859236
2024-12-05,scd,Equal weight,0.849194
2024-12-06,scd,Equal weight,0.878142
2024-12-09,scd,Equal weight,0.878358
2024-12-10,scd,Equal weight,0.873282
2024-12-11,scd,Equal weight,0.854828
2024-12-12,scd,Equal weight,0.837848
2024-12-13,scd,Equal weight,0.816268
2024-12-16,scd,Equal weight,0.848601
2024-12-17,scd,Equal weight,0.855081
2024-12-18,scd,Equal weight,0.794881
2024-12-19,scd,Equal weight,0.775984
2024-12-20,scd,Equal weight,0.790742
2024-12-23,scd,Equal weight,0.786807
2024-12-24,scd,Equal weight,0.789601
2024-12-26,scd,Equal weight,0.776318
2024-12-27,scd,Equal weight,0.763718
2024-12-30,scd,Equal weight,0.741245
2024-12-31,scd,Equal weight,0.737555
2025-01-02,scd,Equal weight,0.75591
2025-01-03,scd,Equal weight,0.770912
2025-01-06,scd,Equal weight,0.789131
2025-01-07,scd,Equal weight,0.794098
2025-01-08,scd,Equal weight,0.774983
2025-01-10,scd,Equal weight,0.748155
2025-01-13,scd,Equal weight,0.731802
2025-01-14,scd,Equal weight,0.716048
2025-01-15,scd,Equal weight,0.72973
2025-01-16,scd,Equal weight,0.730351
2025-01-17,scd,Equal weight,0.729667
2025-01-21,scd,Equal weight,0.744864
2025-01-22,scd,Equal weight,0.769836
2025-01-23,scd,Equal weight,0.785859
2025-01-24,scd,Equal weight,0.77863
2025-01-27,scd,Equal weight,0.779112
2025-01-28,scd,Equal weight,0.769219
2025-01-29,scd,Equal weight,0.767582
2025-01-30,scd,Equal weight,0.786424
2025-01-31,scd,Equal weight,0.779556
2025-02-03,scd,Equal weight,0.765923
2025-02-04,scd,Equal weight,0.773678
2025-02-05,scd,Equal weight,0.803056
2025-02-06,scd,Equal weight,0.778757
2025-02-07,scd,Equal weight,0.759903
2025-02-10,scd,Equal weight,0.752138
2025-02-11,scd,Equal weight,0.745716
2025-02-12,scd,Equal weight,0.759081
2025-02-13,scd,Equal weight,0.768134
2025-02-14,scd,Equal weight,0.801736
2025-02-18,scd,Equal weight,0.836551
2025-02-19,scd,Equal weight,0.919699
2025-02-20,scd,Equal weight,0.884732
2025-02-21,scd,Equal weight,0.866367
2025-02-24,scd,Equal weight,0.862432
2025-02-25,scd,Equal weight,0.840942
2025-02-26,scd,Equal weight,0.833141
2025-02-27,scd,Equal weight,0.791429
2025-02-28,scd,Equal weight,0.829953
2025-03-03,scd,Equal weight,0.804667
2025-03-04,scd,Equal weight,0.8014
2025-03-05,scd,Equal weight,0.819963
2025-03-06,scd,Equal weight,0.829869
2025-03-07,scd,Equal weight,0.847392
2025-03-10,scd,Equal weight,0.820248
2025-03-11,scd,Equal weight,0.805686
2025-03-12,scd,Equal weight,0.815696
2025-03-13,scd,Equal weight,0.790262
2025-03-14,scd,Equal weight,0.796509
2025-03-17,scd,Equal weight,0.808402
2025-03-18,scd,Equal weight,0.777447
2025-03-19,scd,Equal weight,0.78962
2025-03-20,scd,Equal weight,0.777839
2025-03-21,scd,Equal weight,0.780748
2025-03-24,scd,Equal weight,0.793395
2025-03-25,scd,Equal weight,0.769615
2025-03-26,scd,Equal weight,0.755002
2025-03-27,scd,Equal weight,0.757472
2025-03-28,scd,Equal weight,0.747392
2025-03-31,scd,Equal weight,0.703213
2025-04-01,scd,Equal weight,0.673571
2025-04-02,scd,Equal weight,0.69893
2025-04-03,scd,Equal weight,0.675225
2025-04-04,scd,Equal weight,0.655627
2025-04-07,scd,Equal weight,0.654426
2025-04-08,scd,Equal weight,0.631968
2025-04-09,scd,Equal weight,0.678452
2025-04-10,scd,Equal weight,0.658516
2025-04-11,scd,Equal weight,0.694617
2025-04-14,scd,Equal weight,0.709874
2025-04-15,scd,Equal weight,0.710788
2025-04-16,scd,Equal weight,0.687618
2025-04-17,scd,Equal weight,0.696803
2025-04-21,scd,Equal weight,0.711718
2025-04-22,scd,Equal weight,0.742856
2025-04-23,scd,Equal weight,0.736656
2025-04-24,scd,Equal weight,0.750161
2025-04-25,scd,Equal weight,0.742318
2025-04-28,scd,Equal weight,0.743386
2025-04-29,scd,Equal weight,0.741374
2025-06-02,scd,Equal weight,0.751551
2025-06-03,scd,Equal weight,0.767711
2025-06-04,scd,Equal weight,0.767686
2025-06-05,scd,Equal weight,0.772618
2025-06-06,scd,Equal weight,0.805596
2025-06-09,scd,Equal weight,0.806321
2025-06-10,scd,Equal weight,0.822143
2025-06-11,scd,Equal weight,0.815584
2025-06-12,scd,Equal weight,0.821056
2025-06-13,scd,Equal weight,0.944733
2025-06-16,scd,Equal weight,0.956602
2025-06-17,scd,Equal weight,0.954869
2025-06-18,scd,Equal weight,0.970752
2025-06-20,scd,Equal weight,0.952304
2025-06-23,scd,Equal weight,0.946147
2025-06-24,scd,Equal weight,0.93206
2025-06-25,scd,Equal weight,0.941565
2025-06-26,scd,Equal weight,0.937241
2025-06-27,scd,Equal weight,0.938725
2025-06-30,scd,Equal weight,0.93504
2025-07-01,scd,Equal weight,0.953385
2025-07-02,scd,Equal weight,0.996597
2025-07-03,scd,Equal weight,0.995922
2025-07-07,scd,Equal weight,0.979128
2025-07-08,scd,Equal weight,1.016196
2025-07-09,scd,Equal weight,1.059568
2025-07-10,scd,Equal weight,1.072132
2025-07-11,scd,Equal weight,1.040994
2025-07-14,scd,Equal weight,1.045775
2025-07-15,scd,Equal weight,1.011064
2025-07-16,scd,Equal weight,1.02743
2025-07-17,scd,Equal weight,1.021284
2025-07-18,scd,Equal weight,1.047937
2025-07-21,scd,Equal weight,1.062541
2025-07-22,scd,Equal weight,1.090751
2025-07-23,scd,Equal weight,1.130284
2025-07-24,scd,Equal weight,1.111081
2025-07-25,scd,Equal weight,1.112336
2025-07-28,scd,Equal weight,1.089459
2025-07-29,scd,Equal weight,1.053765
2025-07-30,scd,Equal weight,1.040092
2025-07-31,scd,Equal weight,1.013523
2025-08-01,scd,Equal weight,1.013893
2025-08-04,scd,Equal weight,1.03601
2025-08-05,scd,Equal weight,1.006832
2025-08-06,scd,Equal weight,0.99515
2025-08-07,scd,Equal weight,0.983895
2025-08-08,scd,Equal weight,0.961071
2025-08-11,scd,Equal weight,0.957688
2025-08-12,scd,Equal weight,0.986027
2025-08-13,scd,Equal weight,1.038666
2025-08-14,scd,Equal weight,1.036022
2025-08-15,scd,Equal weight,1.053669
2025-08-18,scd,Equal weight,1.032741
2025-08-19,scd,Equal weight,1.011159
2025-08-20,scd,Equal weight,1.007336
2025-08-21,scd,Equal weight,1.015804
2025-08-22,scd,Equal weight,1.031831
2025-08-25,scd,Equal weight,1.020901
2025-08-26,scd,Equal weight,1.022
2025-08-27,scd,Equal weight,1.021359
2025-08-28,scd,Equal weight,1.056196
2025-08-29,scd,Equal weight,1.021393
2025-09-02,scd,Equal weight,1.02716
2025-09-03,scd,Equal weight,1.044934
2025-09-04,scd,Equal weight,1.040669
2025-09-05,scd,Equal weight,1.079059
2025-09-08,scd,Equal weight,1.064509
2025-09-09,scd,Equal weight,1.064819
2025-09-10,scd,Equal weight,1.043437
2025-09-11,scd,Equal weight,1.073146
2025-09-12,scd,Equal weight,1.051186
2025-09-15,scd,Equal weight,1.058326
2025-09-16,scd,Equal weight,1.086139
2025-09-17,scd,Equal weight,1.076007
2025-09-18,scd,Equal weight,1.14635
2025-09-19,scd,Equal weight,1.128853
2025-09-22,scd,Equal weight,1.14809
2025-09-23,scd,Equal weight,1.136151
2025-09-24,scd,Equal weight,1.15772
2025-09-25,scd,Equal weight,1.153027
2025-09-26,scd,Equal weight,1.163949
2025-09-29,scd,Equal weight,1.197973
2025-09-30,scd,Equal weight,1.211022
2025-10-01,scd,Equal weight,1.247739
2025-10-02,scd,Equal weight,1.292213
2025-10-03,scd,Equal weight,1.280281
2025-10-06,scd,Equal weight,1.283642
2025-10-07,scd,Equal weight,1.283956
2025-10-08,scd,Equal weight,1.336293
2025-10-09,scd,Equal weight,1.345069
2025-10-10,scd,Equal weight,1.296741
2025-10-13,scd,Equal weight,1.273473
2025-10-14,scd,Equal weight,1.281672
2025-10-15,scd,Equal weight,1.319906
2025-10-16,scd,Equal weight,1.288382
2025-10-17,scd,Equal weight,1.289115
2025-10-20,scd,Equal weight,1.348204
2025-10-21,scd,Equal weight,1.326376
2025-10-22,scd,Equal weight,1.286729
2025-10-23,scd,Equal weight,1.297394
2025-10-24,scd,Equal weight,1.291031
2025-10-27,scd,Equal weight,1.20809
2025-10-28,scd,Equal weight,1.179327
2025-10-29,scd,Equal weight,1.149949
2025-10-30,scd,Equal weight,1.107984
2025-12-01,scd,Equal weight,1.059186
2025-12-02,scd,Equal weight,1.051654
2025-12-03,scd,Equal weight,1.131411
2025-12-04,scd,Equal weight,1.16368
2025-12-05,scd,Equal weight,1.146362
2025-12-08,scd,Equal weight,1.138035
2025-12-09,scd,Equal weight,1.129299
2025-12-10,scd,Equal weight,1.149535
2025-12-11,scd,Equal weight,1.148365
2025-12-12,scd,Equal weight,1.139428
2025-12-15,scd,Equal weight,1.141108
2025-12-16,scd,Equal weight,1.138931
2025-12-17,scd,Equal weight,1.116042
2025-12-18,scd,Equal weight,1.115318
2025-12-19,scd,Equal weight,1.133523
2025-12-22,scd,Equal weight,1.154018
2025-12-23,scd,Equal weight,1.132034
2025-12-24,scd,Equal weight,1.144693
2025-12-26,scd,Equal weight,1.132155
2025-12-29,scd,Equal weight,1.11454
2025-12-30,scd,Equal weight,1.112439
2025-12-31,scd,Equal weight,1.108692
2026-01-02,scd,Equal weight,1.118974
2026-01-05,scd,Equal weight,1.117063
2026-01-06,scd,Equal weight,1.154597
2026-01-07,scd,Equal weight,1.175529
2026-01-08,scd,Equal weight,1.163812
2026-01-09,scd,Equal weight,1.148132
2026-01-12,scd,Equal weight,1.192671
2026-01-13,scd,Equal weight,1.19725
2026-01-14,scd,Equal weight,1.21362
2026-01-15,scd,Equal weight,1.183021
2026-01-16,scd,Equal weight,1.170762
2026-01-20,scd,Equal weight,1.158347
2026-01-21,scd,Equal weight,1.133595
2026-01-22,scd,Equal weight,1.282032
2026-01-23,scd,Equal weight,1.233681
2026-01-26,scd,Equal weight,1.240316
2026-01-27,scd,Equal weight,1.255682
2026-01-28,scd,Equal weight,1.221601
2026-01-29,scd,Equal weight,1.274233
2026-01-30,scd,Equal weight,1.256884
2026-02-02,scd,Equal weight,1.274554
2026-02-03,scd,Equal weight,1.232204
2026-02-04,scd,Equal weight,1.213365
2026-02-05,scd,Equal weight,1.159916
2026-02-06,scd,Equal weight,1.230059
2026-02-09,scd,Equal weight,1.232926
2026-02-10,scd,Equal weight,1.220128
2026-02-11,scd,Equal weight,1.214255
2026-02-12,scd,Equal weight,1.207611
2026-02-13,scd,Equal weight,1.244361
2026-02-17,scd,Equal weight,1.235566
2026-02-18,scd,Equal weight,1.230892
2026-02-19,scd,Equal weight,1.251221
2026-02-20,scd,Equal weight,1.242846
2026-02-23,scd,Equal weight,1.268458
2026-02-24,scd,Equal weight,1.342227
2026-02-25,scd,Equal weight,1.324749
2026-02-26,scd,Equal weight,1.308446
2026-02-27,scd,Equal weight,1.309004
2026-03-02,scd,Equal weight,1.318114
2026-03-03,scd,Equal weight,1.259841
2026-03-04,scd,Equal weight,1.283734
2026-03-05,scd,Equal weight,1.227978
2026-03-06,scd,Equal weight,1.239961
2026-03-09,scd,Equal weight,1.286593
2026-03-10,scd,Equal weight,1.290548
2026-03-11,scd,Equal weight,1.277855
2026-03-12,scd,Equal weight,1.253064
2026-03-13,scd,Equal weight,1.234583
2026-03-16,scd,Equal weight,1.241682
2026-03-17,scd,Equal weight,1.254478
2026-03-18,scd,Equal weight,1.222917
2026-03-19,scd,Equal weight,1.21118
2026-03-20,scd,Equal weight,1.193724
2026-03-23,scd,Equal weight,1.206258
2026-03-24,scd,Equal weight,1.193906
2026-03-25,scd,Equal weight,1.215127
2026-03-26,scd,Equal weight,1.216414
2026-03-27,scd,Equal weight,1.173641
2026-03-30,scd,Equal weight,1.168007
2026-03-31,scd,Equal weight,1.194353
2026-04-01,scd,Equal weight,1.221301
2026-04-02,scd,Equal weight,1.238436
2026-04-06,scd,Equal weight,1.226137
2026-04-07,scd,Equal weight,1.214637
2026-04-08,scd,Equal weight,1.23431
2026-04-09,scd,Equal weight,1.249674
2026-04-10,scd,Equal weight,1.24484
2026-04-13,scd,Equal weight,1.291358
2026-04-14,scd,Equal weight,1.312116
2026-04-15,scd,Equal weight,1.322354
2026-04-16,scd,Equal weight,1.304747
2026-04-17,scd,Equal weight,1.330443
2026-04-20,scd,Equal weight,1.335428
2026-04-21,scd,Equal weight,1.310252
2026-04-22,scd,Equal weight,1.324572
2026-04-23,scd,Equal weight,1.304116
2026-04-24,scd,Equal weight,1.207817
2026-04-27,scd,Equal weight,1.223971
2026-04-28,scd,Equal weight,1.237166
2026-04-29,scd,Equal weight,1.162489
2023-05-31,scd,Registry-tilt demo,1.044872
2023-06-01,scd,Registry-tilt demo,1.054794
2023-06-02,scd,Registry-tilt demo,1.081185
2023-06-05,scd,Registry-tilt demo,1.07888
2023-06-06,scd,Registry-tilt demo,1.104879
2023-06-07,scd,Registry-tilt demo,1.072065
2023-06-08,scd,Registry-tilt demo,1.060913
2023-06-09,scd,Registry-tilt demo,1.049708
2023-06-12,scd,Registry-tilt demo,1.053145
2023-06-13,scd,Registry-tilt demo,1.085789
2023-06-14,scd,Registry-tilt demo,1.072438
2023-06-15,scd,Registry-tilt demo,1.06008
2023-06-16,scd,Registry-tilt demo,1.050809
2023-06-20,scd,Registry-tilt demo,1.040494
2023-06-21,scd,Registry-tilt demo,1.031866
2023-06-22,scd,Registry-tilt demo,1.027849
2023-06-23,scd,Registry-tilt demo,1.021256
2023-06-26,scd,Registry-tilt demo,1.017416
2023-06-27,scd,Registry-tilt demo,1.01318
2023-06-28,scd,Registry-tilt demo,1.081186
2023-06-29,scd,Registry-tilt demo,1.074402
2023-06-30,scd,Registry-tilt demo,1.082595
2023-07-03,scd,Registry-tilt demo,1.08401
2023-07-05,scd,Registry-tilt demo,1.081722
2023-07-06,scd,Registry-tilt demo,1.059074
2023-07-07,scd,Registry-tilt demo,1.035445
2023-07-10,scd,Registry-tilt demo,1.069306
2023-07-11,scd,Registry-tilt demo,1.072695
2023-07-12,scd,Registry-tilt demo,1.084168
2023-07-13,scd,Registry-tilt demo,1.089863
2023-07-14,scd,Registry-tilt demo,1.063906
2023-07-17,scd,Registry-tilt demo,1.069052
2023-07-18,scd,Registry-tilt demo,1.084487
2023-07-19,scd,Registry-tilt demo,1.09498
2023-07-20,scd,Registry-tilt demo,1.089743
2023-07-21,scd,Registry-tilt demo,1.096725
2023-07-24,scd,Registry-tilt demo,1.077792
2023-07-25,scd,Registry-tilt demo,1.07995
2023-07-26,scd,Registry-tilt demo,1.081673
2023-07-27,scd,Registry-tilt demo,1.04681
2023-07-28,scd,Registry-tilt demo,1.072692
2023-07-31,scd,Registry-tilt demo,1.142626
2023-08-01,scd,Registry-tilt demo,1.105927
2023-08-02,scd,Registry-tilt demo,1.129546
2023-08-03,scd,Registry-tilt demo,1.112295
2023-08-04,scd,Registry-tilt demo,1.103778
2023-08-07,scd,Registry-tilt demo,1.086228
2023-08-08,scd,Registry-tilt demo,1.101365
2023-08-09,scd,Registry-tilt demo,1.088993
2023-08-10,scd,Registry-tilt demo,1.085258
2023-08-11,scd,Registry-tilt demo,1.087086
